"","temp","hp","stability","S","CA","CS","CB","N"
"18420",306.277516778523,0.836912751677852,"bare",0,0.67,0,557.16,1.73
"18421",306.339932885906,0.836912751677852,"bare",0,0.67,0,553.72,1.73
"18422",306.402348993289,0.836912751677852,"bare",0,0.67,0,550.3,1.73
"18423",306.464765100671,0.836912751677852,"bare",0,0.67,0,546.9,1.73
"18424",306.527181208054,0.836912751677852,"bare",0,0.67,0,543.52,1.73
"18425",306.589597315436,0.836912751677852,"bare",0,0.67,0,540.16,1.73
"18426",306.652013422819,0.836912751677852,"bare",0,0.67,0,536.82,1.73
"18427",306.714429530201,0.836912751677852,"bare",0,0.67,0,533.5,1.74
"18428",306.776845637584,0.836912751677852,"bare",0,0.66,0,530.19,1.74
"18429",306.839261744966,0.836912751677852,"bare",0,0.66,0,526.91,1.74
"18430",306.901677852349,0.836912751677852,"bare",0,0.66,0,523.65,1.74
"18431",306.964093959732,0.836912751677852,"bare",0,0.66,0,520.4,1.74
"18432",307.026510067114,0.836912751677852,"bare",0,0.66,0,517.18,1.74
"18433",307.088926174497,0.836912751677852,"bare",0,0.66,0,513.97,1.74
"18434",307.151342281879,0.836912751677852,"bare",0,0.66,0,510.78,1.74
"18435",307.213758389262,0.836912751677852,"bare",0,0.66,0,507.61,1.74
"18436",307.276174496644,0.836912751677852,"bare",0,0.66,0,504.46,1.74
"18437",307.338590604027,0.836912751677852,"bare",0,0.65,0,501.33,1.74
"18438",307.401006711409,0.836912751677852,"bare",0,0.65,0,498.21,1.74
"18439",307.463422818792,0.836912751677852,"bare",0,0.65,0,495.12,1.74
"18440",307.525838926174,0.836912751677852,"bare",0,0.65,0,492.04,1.74
"18441",307.588255033557,0.836912751677852,"bare",0,0.65,0,488.98,1.74
"18442",307.65067114094,0.836912751677852,"bare",0,0.65,0,485.93,1.74
"18443",307.713087248322,0.836912751677852,"bare",0,0.65,0,482.91,1.74
"18444",307.775503355705,0.836912751677852,"bare",0,0.65,0,479.9,1.74
"18445",307.837919463087,0.836912751677852,"bare",0,0.65,0,476.91,1.74
"18446",307.90033557047,0.836912751677852,"bare",0,0.65,0,473.94,1.74
"18447",307.962751677852,0.836912751677852,"bare",0,0.64,0,470.99,1.74
"18448",308.025167785235,0.836912751677852,"bare",0,0.64,0,468.05,1.74
"18449",308.087583892617,0.836912751677852,"bare",0,0.64,0,465.13,1.74
"18450",308.15,0.836912751677852,"bare",0,0.64,0,462.23,1.74
"18451",298.85,0.842953020134228,"seagrass",1071.63,0.97,8.82,14548.29,0
"18452",298.912416107383,0.842953020134228,"seagrass",1071.63,0.96,8.82,14475.67,0
"18453",298.974832214765,0.842953020134228,"seagrass",1071.63,0.96,8.82,14403.43,0
"18454",299.037248322148,0.842953020134228,"seagrass",1071.63,0.96,8.82,14331.57,0
"18455",299.09966442953,0.842953020134228,"seagrass",1071.63,0.96,8.82,14260.09,0
"18456",299.162080536913,0.842953020134228,"seagrass",1071.63,0.96,8.82,14188.99,0
"18457",299.224496644295,0.842953020134228,"seagrass",1071.63,0.96,8.82,14118.27,0
"18458",299.286912751678,0.842953020134228,"seagrass",1071.63,0.96,8.82,14047.92,0
"18459",299.34932885906,0.842953020134228,"seagrass",1071.63,0.96,8.82,13977.94,0
"18460",299.411744966443,0.842953020134228,"seagrass",1071.63,0.96,8.82,13908.33,0
"18461",299.474161073826,0.842953020134228,"seagrass",1071.63,0.95,8.82,13839.09,0
"18462",299.536577181208,0.842953020134228,"seagrass",1071.63,0.95,8.82,13770.21,0
"18463",299.598993288591,0.842953020134228,"seagrass",1071.63,0.95,8.82,13701.69,0
"18464",299.661409395973,0.842953020134228,"seagrass",1071.63,0.95,8.82,13633.54,0
"18465",299.723825503356,0.842953020134228,"seagrass",1071.63,0.95,8.82,13565.75,0
"18466",299.786241610738,0.842953020134228,"seagrass",1071.63,0.95,8.82,13498.31,0
"18467",299.848657718121,0.842953020134228,"seagrass",1071.62,0.95,8.82,13431.23,0
"18468",299.911073825503,0.842953020134228,"seagrass",1071.62,0.95,8.82,13364.5,0
"18469",299.973489932886,0.842953020134228,"seagrass",1071.62,0.94,8.82,13298.12,0
"18470",300.035906040268,0.842953020134228,"seagrass",1071.62,0.94,8.82,13232.09,0
"18471",300.098322147651,0.842953020134228,"seagrass",1071.61,0.94,8.82,13166.4,0
"18472",300.160738255034,0.842953020134228,"seagrass",1071.61,0.94,8.82,13101.07,0
"18473",300.223154362416,0.842953020134228,"seagrass",1071.6,0.94,8.82,13036.07,0
"18474",300.285570469799,0.842953020134228,"seagrass",1071.6,0.94,8.82,12971.41,0
"18475",300.347986577181,0.842953020134228,"seagrass",1071.6,0.94,8.82,12907.1,0
"18476",300.410402684564,0.842953020134228,"seagrass",1071.59,0.94,8.82,12843.12,0
"18477",300.472818791946,0.842953020134228,"seagrass",1071.58,0.93,8.82,12779.47,0
"18478",300.535234899329,0.842953020134228,"seagrass",1071.58,0.93,8.82,12716.16,0.01
"18479",300.597651006711,0.842953020134228,"seagrass",1071.57,0.93,8.82,12653.18,0.01
"18480",300.660067114094,0.842953020134228,"seagrass",1071.56,0.93,8.82,12590.53,0.01
"18481",300.722483221477,0.842953020134228,"seagrass",1071.56,0.93,8.82,12528.2,0.01
"18482",300.784899328859,0.842953020134228,"seagrass",1071.55,0.93,8.82,12466.2,0.01
"18483",300.847315436242,0.842953020134228,"seagrass",1071.54,0.93,8.82,12404.53,0.01
"18484",300.909731543624,0.842953020134228,"seagrass",1071.53,0.93,8.82,12343.17,0.01
"18485",300.972147651007,0.842953020134228,"seagrass",1071.52,0.93,8.82,12282.13,0.01
"18486",301.034563758389,0.842953020134228,"seagrass",1071.51,0.92,8.82,12221.42,0.01
"18487",301.096979865772,0.842953020134228,"seagrass",1071.5,0.92,8.82,12161.01,0.01
"18488",301.159395973154,0.842953020134228,"seagrass",1071.49,0.92,8.82,12100.92,0.01
"18489",301.221812080537,0.842953020134228,"seagrass",1071.48,0.92,8.81,12041.15,0.01
"18490",301.284228187919,0.842953020134228,"seagrass",1071.47,0.92,8.81,11981.68,0.01
"18491",301.346644295302,0.842953020134228,"seagrass",1071.46,0.92,8.81,11922.52,0.01
"18492",301.409060402685,0.842953020134228,"seagrass",1071.45,0.92,8.81,11863.67,0.01
"18493",301.471476510067,0.842953020134228,"seagrass",1071.43,0.92,8.81,11805.12,0.01
"18494",301.53389261745,0.842953020134228,"seagrass",1071.42,0.91,8.81,11746.87,0.01
"18495",301.596308724832,0.842953020134228,"seagrass",1071.4,0.91,8.81,11688.93,0.01
"18496",301.658724832215,0.842953020134228,"seagrass",1071.39,0.91,8.81,11631.28,0.01
"18497",301.721140939597,0.842953020134228,"seagrass",1071.37,0.91,8.81,11573.93,0.01
"18498",301.78355704698,0.842953020134228,"seagrass",1071.36,0.91,8.81,11516.88,0.01
"18499",301.845973154362,0.842953020134228,"seagrass",1071.34,0.91,8.81,11460.11,0.01
"18500",301.908389261745,0.842953020134228,"seagrass",1071.32,0.91,8.81,11403.64,0.01
"18501",301.970805369128,0.842953020134228,"seagrass",1071.3,0.91,8.81,11347.46,0.01
"18502",302.03322147651,0.842953020134228,"seagrass",1071.28,0.9,8.81,11291.57,0.01
"18503",302.095637583893,0.842953020134228,"seagrass",1071.26,0.9,8.81,11235.96,0.01
"18504",302.158053691275,0.842953020134228,"seagrass",1071.24,0.9,8.81,11180.64,0.01
"18505",302.220469798658,0.842953020134228,"seagrass",1071.22,0.9,8.81,11125.6,0.01
"18506",302.28288590604,0.842953020134228,"seagrass",1071.19,0.9,8.81,11070.84,0.01
"18507",302.345302013423,0.842953020134228,"seagrass",1071.17,0.9,8.81,11016.35,0.01
"18508",302.407718120805,0.842953020134228,"seagrass",1071.14,0.9,8.81,10962.15,0.01
"18509",302.470134228188,0.842953020134228,"seagrass",1071.11,0.9,8.81,10908.21,0.01
"18510",302.53255033557,0.842953020134228,"seagrass",1071.08,0.89,8.81,10854.55,0.01
"18511",302.594966442953,0.842953020134228,"seagrass",1071.05,0.89,8.81,10801.16,0.01
"18512",302.657382550336,0.842953020134228,"seagrass",1071.02,0.89,8.81,10748.04,0.01
"18513",302.719798657718,0.842953020134228,"seagrass",1070.99,0.89,8.81,10695.19,0.01
"18514",302.782214765101,0.842953020134228,"seagrass",1070.96,0.89,8.81,10642.6,0.01
"18515",302.844630872483,0.842953020134228,"seagrass",1070.92,0.89,8.81,10590.27,0.01
"18516",302.907046979866,0.842953020134228,"seagrass",1070.88,0.89,8.81,10538.2,0.01
"18517",302.969463087248,0.842953020134228,"seagrass",1070.84,0.89,8.81,10486.39,0.01
"18518",303.031879194631,0.842953020134228,"seagrass",1070.8,0.88,8.81,10434.83,0.01
"18519",303.094295302013,0.842953020134228,"seagrass",1070.76,0.88,8.8,10383.53,0.01
"18520",303.156711409396,0.842953020134228,"seagrass",1070.71,0.88,8.8,10332.48,0.01
"18521",303.219127516779,0.842953020134228,"seagrass",1070.67,0.88,8.8,10281.68,0.01
"18522",303.281543624161,0.842953020134228,"seagrass",1070.62,0.88,8.8,10231.13,0.01
"18523",303.343959731544,0.842953020134228,"seagrass",1070.57,0.88,8.8,10180.82,0.01
"18524",303.406375838926,0.842953020134228,"seagrass",1070.51,0.88,8.8,10130.75,0.01
"18525",303.468791946309,0.842953020134228,"seagrass",1070.45,0.87,8.8,10080.93,0.01
"18526",303.531208053691,0.842953020134228,"seagrass",1070.39,0.87,8.8,10031.33,0.01
"18527",303.593624161074,0.842953020134228,"seagrass",1070.33,0.87,8.8,9981.98,0.01
"18528",303.656040268456,0.842953020134228,"seagrass",1070.26,0.87,8.8,9932.85,0.01
"18529",303.718456375839,0.842953020134228,"seagrass",1070.19,0.87,8.8,9883.95,0.01
"18530",303.780872483221,0.842953020134228,"seagrass",1070.11,0.87,8.8,9835.27,0.01
"18531",303.843288590604,0.842953020134228,"seagrass",1070.03,0.87,8.8,9786.82,0.01
"18532",303.905704697987,0.842953020134228,"bistable",1069.95,0.87,8.8,9738.58,0.01
"18533",303.968120805369,0.842953020134228,"bistable",1069.86,0.86,8.8,9690.55,0.01
"18534",304.030536912752,0.842953020134228,"bistable",1069.76,0.86,8.79,9642.73,0.01
"18535",304.092953020134,0.842953020134228,"bistable",1069.66,0.86,8.79,9595.12,0.01
"18536",304.155369127517,0.842953020134228,"bistable",1069.55,0.86,8.79,9547.7,0.01
"18537",304.217785234899,0.842953020134228,"bistable",1069.44,0.86,8.79,9500.48,0.01
"18538",304.280201342282,0.842953020134228,"bistable",1069.32,0.86,8.79,9453.45,0.01
"18539",304.342617449664,0.842953020134228,"bistable",1069.18,0.86,8.79,9406.59,0.01
"18540",304.405033557047,0.842953020134228,"bistable",1069.04,0.86,8.79,9359.92,0.01
"18541",304.46744966443,0.842953020134228,"bistable",1068.89,0.85,8.79,9313.4,0.01
"18542",304.529865771812,0.842953020134228,"bistable",1068.73,0.85,8.79,9267.05,0.01
"18543",304.592281879195,0.842953020134228,"bistable",1068.55,0.85,8.78,9220.83,0.01
"18544",304.654697986577,0.842953020134228,"bistable",1068.36,0.85,8.78,9174.76,0.01
"18545",304.71711409396,0.842953020134228,"bistable",1068.15,0.85,8.78,9128.8,0.01
"18546",304.779530201342,0.842953020134228,"bistable",1067.93,0.85,8.78,9082.96,0.01
"18547",304.841946308725,0.842953020134228,"bistable",1067.68,0.85,8.78,9037.19,0.01
"18548",304.904362416107,0.842953020134228,"bistable",1067.41,0.84,8.77,8991.5,0.01
"18549",304.96677852349,0.842953020134228,"bistable",1067.11,0.84,8.77,8945.84,0.01
"18550",305.029194630872,0.842953020134228,"bistable",1066.78,0.84,8.77,8900.2,0.01
"18551",305.091610738255,0.842953020134228,"bistable",1066.41,0.84,8.77,8854.53,0.01
"18552",305.154026845638,0.842953020134228,"bistable",1066,0.84,8.76,8808.79,0.01
"18553",305.21644295302,0.842953020134228,"bistable",1065.54,0.84,8.76,8762.93,0.02
"18554",305.278859060403,0.842953020134228,"bistable",1065.01,0.84,8.75,8716.87,0.02
"18555",305.341275167785,0.842953020134228,"bistable",1064.41,0.84,8.75,8670.52,0.02
"18556",305.403691275168,0.842953020134228,"bistable",1063.72,0.83,8.74,8623.78,0.02
"18557",305.46610738255,0.842953020134228,"bistable",1062.91,0.83,8.74,8576.48,0.02
"18558",305.528523489933,0.842953020134228,"bistable",1061.96,0.83,8.73,8528.41,0.02
"18559",305.590939597315,0.842953020134228,"bistable",1060.82,0.83,8.72,8479.3,0.02
"18560",305.653355704698,0.842953020134228,"bistable",1059.43,0.83,8.71,8428.71,0.03
"18561",305.715771812081,0.842953020134228,"bistable",1057.69,0.83,8.7,8376.04,0.03
"18562",305.778187919463,0.842953020134228,"bistable",1055.47,0.83,8.68,8320.31,0.03
"18563",305.840604026846,0.842953020134228,"bistable",1052.53,0.82,8.66,8259.94,0.04
"18564",305.903020134228,0.842953020134228,"bistable",1048.44,0.82,8.62,8192.09,0.04
"18565",305.965436241611,0.842953020134228,"bistable",1042.38,0.82,8.58,8111.19,0.05
"18566",306.027852348993,0.842953020134228,"bistable",1032.44,0.82,8.5,8004.49,0.07
"18567",306.090268456376,0.842953020134228,"bistable",1013.11,0.82,8.35,7834.83,0.1
"18568",306.152684563758,0.842953020134228,"bistable",957.18,0.82,7.91,7419.4,0.2
"18569",306.215100671141,0.842953020134228,"bare",0,0.67,0,561.05,1.73
"18570",306.277516778523,0.842953020134228,"bare",0,0.67,0,557.59,1.73
"18571",306.339932885906,0.842953020134228,"bare",0,0.67,0,554.14,1.73
"18572",306.402348993289,0.842953020134228,"bare",0,0.67,0,550.72,1.74
"18573",306.464765100671,0.842953020134228,"bare",0,0.67,0,547.32,1.74
"18574",306.527181208054,0.842953020134228,"bare",0,0.67,0,543.94,1.74
"18575",306.589597315436,0.842953020134228,"bare",0,0.67,0,540.57,1.74
"18576",306.652013422819,0.842953020134228,"bare",0,0.67,0,537.23,1.74
"18577",306.714429530201,0.842953020134228,"bare",0,0.67,0,533.91,1.74
"18578",306.776845637584,0.842953020134228,"bare",0,0.66,0,530.6,1.74
"18579",306.839261744966,0.842953020134228,"bare",0,0.66,0,527.31,1.74
"18580",306.901677852349,0.842953020134228,"bare",0,0.66,0,524.05,1.74
"18581",306.964093959732,0.842953020134228,"bare",0,0.66,0,520.8,1.74
"18582",307.026510067114,0.842953020134228,"bare",0,0.66,0,517.57,1.74
"18583",307.088926174497,0.842953020134228,"bare",0,0.66,0,514.36,1.74
"18584",307.151342281879,0.842953020134228,"bare",0,0.66,0,511.17,1.74
"18585",307.213758389262,0.842953020134228,"bare",0,0.66,0,508,1.74
"18586",307.276174496644,0.842953020134228,"bare",0,0.66,0,504.85,1.74
"18587",307.338590604027,0.842953020134228,"bare",0,0.66,0,501.71,1.74
"18588",307.401006711409,0.842953020134228,"bare",0,0.65,0,498.59,1.74
"18589",307.463422818792,0.842953020134228,"bare",0,0.65,0,495.49,1.74
"18590",307.525838926174,0.842953020134228,"bare",0,0.65,0,492.41,1.74
"18591",307.588255033557,0.842953020134228,"bare",0,0.65,0,489.35,1.74
"18592",307.65067114094,0.842953020134228,"bare",0,0.65,0,486.31,1.74
"18593",307.713087248322,0.842953020134228,"bare",0,0.65,0,483.28,1.74
"18594",307.775503355705,0.842953020134228,"bare",0,0.65,0,480.27,1.74
"18595",307.837919463087,0.842953020134228,"bare",0,0.65,0,477.28,1.74
"18596",307.90033557047,0.842953020134228,"bare",0,0.65,0,474.3,1.74
"18597",307.962751677852,0.842953020134228,"bare",0,0.64,0,471.35,1.74
"18598",308.025167785235,0.842953020134228,"bare",0,0.64,0,468.41,1.74
"18599",308.087583892617,0.842953020134228,"bare",0,0.64,0,465.49,1.74
"18600",308.15,0.842953020134228,"bare",0,0.64,0,462.58,1.74
"18601",298.85,0.848993288590604,"seagrass",1071.64,0.97,8.82,14548.43,0
"18602",298.912416107383,0.848993288590604,"seagrass",1071.64,0.96,8.82,14475.8,0
"18603",298.974832214765,0.848993288590604,"seagrass",1071.64,0.96,8.82,14403.56,0
"18604",299.037248322148,0.848993288590604,"seagrass",1071.64,0.96,8.82,14331.7,0
"18605",299.09966442953,0.848993288590604,"seagrass",1071.64,0.96,8.82,14260.23,0
"18606",299.162080536913,0.848993288590604,"seagrass",1071.64,0.96,8.82,14189.12,0
"18607",299.224496644295,0.848993288590604,"seagrass",1071.64,0.96,8.82,14118.4,0
"18608",299.286912751678,0.848993288590604,"seagrass",1071.64,0.96,8.82,14048.05,0
"18609",299.34932885906,0.848993288590604,"seagrass",1071.64,0.96,8.82,13978.07,0
"18610",299.411744966443,0.848993288590604,"seagrass",1071.64,0.96,8.82,13908.46,0
"18611",299.474161073826,0.848993288590604,"seagrass",1071.64,0.95,8.82,13839.21,0
"18612",299.536577181208,0.848993288590604,"seagrass",1071.64,0.95,8.82,13770.34,0
"18613",299.598993288591,0.848993288590604,"seagrass",1071.64,0.95,8.82,13701.82,0
"18614",299.661409395973,0.848993288590604,"seagrass",1071.64,0.95,8.82,13633.67,0
"18615",299.723825503356,0.848993288590604,"seagrass",1071.64,0.95,8.82,13565.87,0
"18616",299.786241610738,0.848993288590604,"seagrass",1071.64,0.95,8.82,13498.44,0
"18617",299.848657718121,0.848993288590604,"seagrass",1071.63,0.95,8.82,13431.35,0
"18618",299.911073825503,0.848993288590604,"seagrass",1071.63,0.95,8.82,13364.62,0
"18619",299.973489932886,0.848993288590604,"seagrass",1071.63,0.94,8.82,13298.24,0
"18620",300.035906040268,0.848993288590604,"seagrass",1071.63,0.94,8.82,13232.21,0
"18621",300.098322147651,0.848993288590604,"seagrass",1071.62,0.94,8.82,13166.53,0
"18622",300.160738255034,0.848993288590604,"seagrass",1071.62,0.94,8.82,13101.19,0
"18623",300.223154362416,0.848993288590604,"seagrass",1071.61,0.94,8.82,13036.19,0
"18624",300.285570469799,0.848993288590604,"seagrass",1071.61,0.94,8.82,12971.54,0
"18625",300.347986577181,0.848993288590604,"seagrass",1071.6,0.94,8.82,12907.22,0
"18626",300.410402684564,0.848993288590604,"seagrass",1071.6,0.94,8.82,12843.24,0
"18627",300.472818791946,0.848993288590604,"seagrass",1071.59,0.93,8.82,12779.59,0
"18628",300.535234899329,0.848993288590604,"seagrass",1071.59,0.93,8.82,12716.28,0.01
"18629",300.597651006711,0.848993288590604,"seagrass",1071.58,0.93,8.82,12653.3,0.01
"18630",300.660067114094,0.848993288590604,"seagrass",1071.57,0.93,8.82,12590.64,0.01
"18631",300.722483221477,0.848993288590604,"seagrass",1071.57,0.93,8.82,12528.32,0.01
"18632",300.784899328859,0.848993288590604,"seagrass",1071.56,0.93,8.82,12466.32,0.01
"18633",300.847315436242,0.848993288590604,"seagrass",1071.55,0.93,8.82,12404.64,0.01
"18634",300.909731543624,0.848993288590604,"seagrass",1071.54,0.93,8.82,12343.28,0.01
"18635",300.972147651007,0.848993288590604,"seagrass",1071.53,0.93,8.82,12282.25,0.01
"18636",301.034563758389,0.848993288590604,"seagrass",1071.52,0.92,8.82,12221.53,0.01
"18637",301.096979865772,0.848993288590604,"seagrass",1071.51,0.92,8.82,12161.13,0.01
"18638",301.159395973154,0.848993288590604,"seagrass",1071.5,0.92,8.82,12101.04,0.01
"18639",301.221812080537,0.848993288590604,"seagrass",1071.49,0.92,8.81,12041.26,0.01
"18640",301.284228187919,0.848993288590604,"seagrass",1071.48,0.92,8.81,11981.79,0.01
"18641",301.346644295302,0.848993288590604,"seagrass",1071.47,0.92,8.81,11922.63,0.01
"18642",301.409060402685,0.848993288590604,"seagrass",1071.46,0.92,8.81,11863.78,0.01
"18643",301.471476510067,0.848993288590604,"seagrass",1071.44,0.92,8.81,11805.23,0.01
"18644",301.53389261745,0.848993288590604,"seagrass",1071.43,0.91,8.81,11746.98,0.01
"18645",301.596308724832,0.848993288590604,"seagrass",1071.41,0.91,8.81,11689.03,0.01
"18646",301.658724832215,0.848993288590604,"seagrass",1071.4,0.91,8.81,11631.39,0.01
"18647",301.721140939597,0.848993288590604,"seagrass",1071.38,0.91,8.81,11574.04,0.01
"18648",301.78355704698,0.848993288590604,"seagrass",1071.37,0.91,8.81,11516.98,0.01
"18649",301.845973154362,0.848993288590604,"seagrass",1071.35,0.91,8.81,11460.22,0.01
"18650",301.908389261745,0.848993288590604,"seagrass",1071.33,0.91,8.81,11403.75,0.01
"18651",301.970805369128,0.848993288590604,"seagrass",1071.31,0.91,8.81,11347.57,0.01
"18652",302.03322147651,0.848993288590604,"seagrass",1071.29,0.9,8.81,11291.67,0.01
"18653",302.095637583893,0.848993288590604,"seagrass",1071.27,0.9,8.81,11236.07,0.01
"18654",302.158053691275,0.848993288590604,"seagrass",1071.25,0.9,8.81,11180.74,0.01
"18655",302.220469798658,0.848993288590604,"seagrass",1071.22,0.9,8.81,11125.7,0.01
"18656",302.28288590604,0.848993288590604,"seagrass",1071.2,0.9,8.81,11070.94,0.01
"18657",302.345302013423,0.848993288590604,"seagrass",1071.18,0.9,8.81,11016.45,0.01
"18658",302.407718120805,0.848993288590604,"seagrass",1071.15,0.9,8.81,10962.25,0.01
"18659",302.470134228188,0.848993288590604,"seagrass",1071.12,0.9,8.81,10908.31,0.01
"18660",302.53255033557,0.848993288590604,"seagrass",1071.09,0.89,8.81,10854.65,0.01
"18661",302.594966442953,0.848993288590604,"seagrass",1071.06,0.89,8.81,10801.26,0.01
"18662",302.657382550336,0.848993288590604,"seagrass",1071.03,0.89,8.81,10748.14,0.01
"18663",302.719798657718,0.848993288590604,"seagrass",1071,0.89,8.81,10695.29,0.01
"18664",302.782214765101,0.848993288590604,"seagrass",1070.97,0.89,8.81,10642.69,0.01
"18665",302.844630872483,0.848993288590604,"seagrass",1070.93,0.89,8.81,10590.36,0.01
"18666",302.907046979866,0.848993288590604,"seagrass",1070.89,0.89,8.81,10538.3,0.01
"18667",302.969463087248,0.848993288590604,"seagrass",1070.85,0.89,8.81,10486.49,0.01
"18668",303.031879194631,0.848993288590604,"seagrass",1070.81,0.88,8.81,10434.93,0.01
"18669",303.094295302013,0.848993288590604,"seagrass",1070.77,0.88,8.8,10383.63,0.01
"18670",303.156711409396,0.848993288590604,"seagrass",1070.72,0.88,8.8,10332.58,0.01
"18671",303.219127516779,0.848993288590604,"seagrass",1070.68,0.88,8.8,10281.78,0.01
"18672",303.281543624161,0.848993288590604,"seagrass",1070.63,0.88,8.8,10231.23,0.01
"18673",303.343959731544,0.848993288590604,"seagrass",1070.57,0.88,8.8,10180.92,0.01
"18674",303.406375838926,0.848993288590604,"seagrass",1070.52,0.88,8.8,10130.85,0.01
"18675",303.468791946309,0.848993288590604,"seagrass",1070.46,0.87,8.8,10081.02,0.01
"18676",303.531208053691,0.848993288590604,"seagrass",1070.4,0.87,8.8,10031.43,0.01
"18677",303.593624161074,0.848993288590604,"seagrass",1070.34,0.87,8.8,9982.07,0.01
"18678",303.656040268456,0.848993288590604,"seagrass",1070.27,0.87,8.8,9932.94,0.01
"18679",303.718456375839,0.848993288590604,"seagrass",1070.2,0.87,8.8,9884.04,0.01
"18680",303.780872483221,0.848993288590604,"seagrass",1070.12,0.87,8.8,9835.36,0.01
"18681",303.843288590604,0.848993288590604,"seagrass",1070.04,0.87,8.8,9786.91,0.01
"18682",303.905704697987,0.848993288590604,"bistable",1069.96,0.87,8.8,9738.67,0.01
"18683",303.968120805369,0.848993288590604,"bistable",1069.87,0.86,8.8,9690.64,0.01
"18684",304.030536912752,0.848993288590604,"bistable",1069.77,0.86,8.79,9642.82,0.01
"18685",304.092953020134,0.848993288590604,"bistable",1069.67,0.86,8.79,9595.21,0.01
"18686",304.155369127517,0.848993288590604,"bistable",1069.56,0.86,8.79,9547.79,0.01
"18687",304.217785234899,0.848993288590604,"bistable",1069.45,0.86,8.79,9500.57,0.01
"18688",304.280201342282,0.848993288590604,"bistable",1069.33,0.86,8.79,9453.54,0.01
"18689",304.342617449664,0.848993288590604,"bistable",1069.19,0.86,8.79,9406.68,0.01
"18690",304.405033557047,0.848993288590604,"bistable",1069.05,0.86,8.79,9360,0.01
"18691",304.46744966443,0.848993288590604,"bistable",1068.9,0.85,8.79,9313.49,0.01
"18692",304.529865771812,0.848993288590604,"bistable",1068.74,0.85,8.79,9267.13,0.01
"18693",304.592281879195,0.848993288590604,"bistable",1068.56,0.85,8.78,9220.92,0.01
"18694",304.654697986577,0.848993288590604,"bistable",1068.37,0.85,8.78,9174.84,0.01
"18695",304.71711409396,0.848993288590604,"bistable",1068.16,0.85,8.78,9128.89,0.01
"18696",304.779530201342,0.848993288590604,"bistable",1067.94,0.85,8.78,9083.04,0.01
"18697",304.841946308725,0.848993288590604,"bistable",1067.69,0.85,8.78,9037.28,0.01
"18698",304.904362416107,0.848993288590604,"bistable",1067.42,0.84,8.77,8991.58,0.01
"18699",304.96677852349,0.848993288590604,"bistable",1067.12,0.84,8.77,8945.93,0.01
"18700",305.029194630872,0.848993288590604,"bistable",1066.79,0.84,8.77,8900.28,0.01
"18701",305.091610738255,0.848993288590604,"bistable",1066.42,0.84,8.77,8854.62,0.01
"18702",305.154026845638,0.848993288590604,"bistable",1066.01,0.84,8.76,8808.88,0.01
"18703",305.21644295302,0.848993288590604,"bistable",1065.55,0.84,8.76,8763.01,0.02
"18704",305.278859060403,0.848993288590604,"bistable",1065.02,0.84,8.75,8716.95,0.02
"18705",305.341275167785,0.848993288590604,"bistable",1064.42,0.84,8.75,8670.6,0.02
"18706",305.403691275168,0.848993288590604,"bistable",1063.73,0.83,8.74,8623.86,0.02
"18707",305.46610738255,0.848993288590604,"bistable",1062.92,0.83,8.74,8576.56,0.02
"18708",305.528523489933,0.848993288590604,"bistable",1061.97,0.83,8.73,8528.49,0.02
"18709",305.590939597315,0.848993288590604,"bistable",1060.83,0.83,8.72,8479.38,0.02
"18710",305.653355704698,0.848993288590604,"bistable",1059.44,0.83,8.71,8428.79,0.03
"18711",305.715771812081,0.848993288590604,"bistable",1057.7,0.83,8.7,8376.12,0.03
"18712",305.778187919463,0.848993288590604,"bistable",1055.48,0.83,8.68,8320.39,0.03
"18713",305.840604026846,0.848993288590604,"bistable",1052.54,0.82,8.66,8260.02,0.04
"18714",305.903020134228,0.848993288590604,"bistable",1048.45,0.82,8.62,8192.17,0.04
"18715",305.965436241611,0.848993288590604,"bistable",1042.39,0.82,8.58,8111.26,0.05
"18716",306.027852348993,0.848993288590604,"bistable",1032.45,0.82,8.5,8004.57,0.07
"18717",306.090268456376,0.848993288590604,"bistable",1013.12,0.82,8.35,7834.91,0.1
"18718",306.152684563758,0.848993288590604,"bistable",957.19,0.82,7.91,7419.49,0.2
"18719",306.215100671141,0.848993288590604,"bare",0,0.67,0,561.47,1.74
"18720",306.277516778523,0.848993288590604,"bare",0,0.67,0,558.01,1.74
"18721",306.339932885906,0.848993288590604,"bare",0,0.67,0,554.56,1.74
"18722",306.402348993289,0.848993288590604,"bare",0,0.67,0,551.14,1.74
"18723",306.464765100671,0.848993288590604,"bare",0,0.67,0,547.73,1.74
"18724",306.527181208054,0.848993288590604,"bare",0,0.67,0,544.35,1.74
"18725",306.589597315436,0.848993288590604,"bare",0,0.67,0,540.98,1.74
"18726",306.652013422819,0.848993288590604,"bare",0,0.67,0,537.64,1.74
"18727",306.714429530201,0.848993288590604,"bare",0,0.67,0,534.31,1.74
"18728",306.776845637584,0.848993288590604,"bare",0,0.67,0,531,1.74
"18729",306.839261744966,0.848993288590604,"bare",0,0.66,0,527.71,1.74
"18730",306.901677852349,0.848993288590604,"bare",0,0.66,0,524.44,1.74
"18731",306.964093959732,0.848993288590604,"bare",0,0.66,0,521.19,1.74
"18732",307.026510067114,0.848993288590604,"bare",0,0.66,0,517.96,1.74
"18733",307.088926174497,0.848993288590604,"bare",0,0.66,0,514.75,1.74
"18734",307.151342281879,0.848993288590604,"bare",0,0.66,0,511.56,1.74
