"","ma","hp","stability","S","CA","CS","CB","N"
"18493",0.00169127516778524,0.842953020134228,"seagrass",169,0.95,1.65,3783.9,0.02
"18494",0.00173154362416107,0.842953020134228,"bistable",165.6,0.95,1.62,3741.52,0.02
"18495",0.00177181208053691,0.842953020134228,"bistable",162.33,0.95,1.6,3700.68,0.02
"18496",0.00181208053691275,0.842953020134228,"bistable",159.18,0.95,1.57,3661.27,0.02
"18497",0.00185234899328859,0.842953020134228,"bistable",156.14,0.95,1.55,3623.23,0.02
"18498",0.00189261744966443,0.842953020134228,"bistable",153.21,0.95,1.52,3586.47,0.02
"18499",0.00193288590604027,0.842953020134228,"bistable",150.39,0.95,1.5,3550.92,0.02
"18500",0.00197315436241611,0.842953020134228,"bistable",147.66,0.95,1.47,3516.52,0.03
"18501",0.00201342281879195,0.842953020134228,"bistable",145.02,0.95,1.45,3483.21,0.03
"18502",0.00205369127516779,0.842953020134228,"bistable",142.47,0.95,1.43,3450.92,0.03
"18503",0.00209395973154362,0.842953020134228,"bistable",140,0.95,1.41,3419.61,0.03
"18504",0.00213422818791946,0.842953020134228,"bistable",137.61,0.95,1.39,3389.23,0.03
"18505",0.0021744966442953,0.842953020134228,"bistable",135.29,0.95,1.37,3359.72,0.03
"18506",0.00221476510067114,0.842953020134228,"bistable",133.04,0.95,1.35,3331.05,0.03
"18507",0.00225503355704698,0.842953020134228,"bistable",130.86,0.95,1.33,3303.17,0.03
"18508",0.00229530201342282,0.842953020134228,"bistable",128.74,0.95,1.32,3276.04,0.03
"18509",0.00233557046979866,0.842953020134228,"bistable",126.68,0.95,1.3,3249.63,0.03
"18510",0.0023758389261745,0.842953020134228,"bistable",124.68,0.95,1.28,3223.89,0.04
"18511",0.00241610738255034,0.842953020134228,"bistable",122.73,0.95,1.27,3198.79,0.04
"18512",0.00245637583892617,0.842953020134228,"bistable",120.84,0.95,1.25,3174.3,0.04
"18513",0.00249664429530201,0.842953020134228,"bistable",118.99,0.95,1.23,3150.39,0.04
"18514",0.00253691275167785,0.842953020134228,"bistable",117.19,0.95,1.22,3127.03,0.04
"18515",0.00257718120805369,0.842953020134228,"bistable",115.43,0.94,1.2,3104.19,0.04
"18516",0.00261744966442953,0.842953020134228,"bistable",113.72,0.94,1.19,3081.83,0.05
"18517",0.00265771812080537,0.842953020134228,"bistable",112.04,0.94,1.18,3059.94,0.05
"18518",0.00269798657718121,0.842953020134228,"bistable",110.4,0.94,1.16,3038.47,0.05
"18519",0.00273825503355705,0.842953020134228,"bistable",108.79,0.94,1.15,3017.41,0.05
"18520",0.00277852348993289,0.842953020134228,"bistable",107.22,0.94,1.13,2996.73,0.05
"18521",0.00281879194630873,0.842953020134228,"bistable",105.68,0.94,1.12,2976.39,0.06
"18522",0.00285906040268456,0.842953020134228,"bistable",104.16,0.94,1.11,2956.37,0.06
"18523",0.0028993288590604,0.842953020134228,"bistable",102.67,0.94,1.1,2936.64,0.06
"18524",0.00293959731543624,0.842953020134228,"bistable",101.2,0.94,1.08,2917.16,0.06
"18525",0.00297986577181208,0.842953020134228,"bistable",99.75,0.94,1.07,2897.9,0.07
"18526",0.00302013422818792,0.842953020134228,"bistable",98.32,0.94,1.06,2878.82,0.07
"18527",0.00306040268456376,0.842953020134228,"bistable",96.9,0.94,1.05,2859.88,0.08
"18528",0.0031006711409396,0.842953020134228,"bistable",95.49,0.94,1.03,2841.02,0.08
"18529",0.00314093959731544,0.842953020134228,"bistable",94.08,0.94,1.02,2822.2,0.09
"18530",0.00318120805369128,0.842953020134228,"bistable",92.68,0.94,1.01,2803.35,0.09
"18531",0.00322147651006711,0.842953020134228,"bistable",91.27,0.94,1,2784.38,0.1
"18532",0.00326174496644295,0.842953020134228,"bistable",89.84,0.94,0.98,2765.2,0.1
"18533",0.00330201342281879,0.842953020134228,"bistable",88.4,0.94,0.97,2745.67,0.11
"18534",0.00334228187919463,0.842953020134228,"bistable",86.92,0.94,0.96,2725.63,0.12
"18535",0.00338255033557047,0.842953020134228,"bistable",85.38,0.94,0.95,2704.85,0.13
"18536",0.00342281879194631,0.842953020134228,"bistable",83.77,0.93,0.93,2682.99,0.15
"18537",0.00346308724832215,0.842953020134228,"bistable",82.05,0.93,0.92,2659.56,0.16
"18538",0.00350335570469799,0.842953020134228,"bistable",80.16,0.93,0.9,2633.73,0.18
"18539",0.00354362416107383,0.842953020134228,"bistable",77.98,0.93,0.88,2604.04,0.21
"18540",0.00358389261744966,0.842953020134228,"bistable",75.3,0.93,0.86,2567.29,0.25
"18541",0.0036241610738255,0.842953020134228,"bistable",71.37,0.93,0.82,2513.31,0.31
"18542",0.00366442953020134,0.842953020134228,"bare",0,0.79,0,1127.03,1.72
"18543",0.00370469798657718,0.842953020134228,"bare",0,0.79,0,1126.81,1.72
"18544",0.00374496644295302,0.842953020134228,"bare",0,0.79,0,1126.58,1.72
"18545",0.00378523489932886,0.842953020134228,"bare",0,0.79,0,1126.36,1.72
"18546",0.0038255033557047,0.842953020134228,"bare",0,0.79,0,1126.14,1.72
"18547",0.00386577181208054,0.842953020134228,"bare",0,0.79,0,1125.91,1.72
"18548",0.00390604026845638,0.842953020134228,"bare",0,0.79,0,1125.69,1.72
"18549",0.00394630872483222,0.842953020134228,"bare",0,0.79,0,1125.46,1.72
"18550",0.00398657718120805,0.842953020134228,"bare",0,0.79,0,1125.24,1.72
"18551",0.00402684563758389,0.842953020134228,"bare",0,0.79,0,1125.02,1.72
"18552",0.00406711409395973,0.842953020134228,"bare",0,0.79,0,1124.79,1.72
"18553",0.00410738255033557,0.842953020134228,"bare",0,0.79,0,1124.57,1.72
"18554",0.00414765100671141,0.842953020134228,"bare",0,0.79,0,1124.35,1.72
"18555",0.00418791946308725,0.842953020134228,"bare",0,0.79,0,1124.13,1.72
"18556",0.00422818791946309,0.842953020134228,"bare",0,0.79,0,1123.9,1.72
"18557",0.00426845637583893,0.842953020134228,"bare",0,0.79,0,1123.68,1.72
"18558",0.00430872483221477,0.842953020134228,"bare",0,0.79,0,1123.46,1.72
"18559",0.0043489932885906,0.842953020134228,"bare",0,0.79,0,1123.23,1.72
"18560",0.00438926174496644,0.842953020134228,"bare",0,0.79,0,1123.01,1.72
"18561",0.00442953020134228,0.842953020134228,"bare",0,0.79,0,1122.79,1.72
"18562",0.00446979865771812,0.842953020134228,"bare",0,0.79,0,1122.57,1.72
"18563",0.00451006711409396,0.842953020134228,"bare",0,0.79,0,1122.34,1.72
"18564",0.0045503355704698,0.842953020134228,"bare",0,0.79,0,1122.12,1.72
"18565",0.00459060402684564,0.842953020134228,"bare",0,0.79,0,1121.9,1.72
"18566",0.00463087248322148,0.842953020134228,"bare",0,0.79,0,1121.68,1.72
"18567",0.00467114093959732,0.842953020134228,"bare",0,0.79,0,1121.46,1.72
"18568",0.00471140939597316,0.842953020134228,"bare",0,0.79,0,1121.23,1.72
"18569",0.00475167785234899,0.842953020134228,"bare",0,0.79,0,1121.01,1.72
"18570",0.00479194630872483,0.842953020134228,"bare",0,0.79,0,1120.79,1.72
"18571",0.00483221476510067,0.842953020134228,"bare",0,0.79,0,1120.57,1.72
"18572",0.00487248322147651,0.842953020134228,"bare",0,0.79,0,1120.35,1.72
"18573",0.00491275167785235,0.842953020134228,"bare",0,0.79,0,1120.13,1.72
"18574",0.00495302013422819,0.842953020134228,"bare",0,0.79,0,1119.9,1.72
"18575",0.00499328859060403,0.842953020134228,"bare",0,0.79,0,1119.68,1.72
"18576",0.00503355704697987,0.842953020134228,"bare",0,0.79,0,1119.46,1.72
"18577",0.0050738255033557,0.842953020134228,"bare",0,0.79,0,1119.24,1.72
"18578",0.00511409395973154,0.842953020134228,"bare",0,0.79,0,1119.02,1.72
"18579",0.00515436241610738,0.842953020134228,"bare",0,0.79,0,1118.8,1.72
"18580",0.00519463087248322,0.842953020134228,"bare",0,0.79,0,1118.58,1.72
"18581",0.00523489932885906,0.842953020134228,"bare",0,0.79,0,1118.36,1.72
"18582",0.0052751677852349,0.842953020134228,"bare",0,0.79,0,1118.14,1.72
"18583",0.00531543624161074,0.842953020134228,"bare",0,0.79,0,1117.92,1.72
"18584",0.00535570469798658,0.842953020134228,"bare",0,0.79,0,1117.7,1.72
"18585",0.00539597315436242,0.842953020134228,"bare",0,0.79,0,1117.48,1.72
"18586",0.00543624161073826,0.842953020134228,"bare",0,0.79,0,1117.26,1.72
"18587",0.00547651006711409,0.842953020134228,"bare",0,0.79,0,1117.04,1.72
"18588",0.00551677852348993,0.842953020134228,"bare",0,0.79,0,1116.82,1.72
"18589",0.00555704697986577,0.842953020134228,"bare",0,0.79,0,1116.6,1.72
"18590",0.00559731543624161,0.842953020134228,"bare",0,0.79,0,1116.38,1.72
"18591",0.00563758389261745,0.842953020134228,"bare",0,0.79,0,1116.16,1.72
"18592",0.00567785234899329,0.842953020134228,"bare",0,0.79,0,1115.94,1.72
"18593",0.00571812080536913,0.842953020134228,"bare",0,0.79,0,1115.72,1.72
"18594",0.00575838926174497,0.842953020134228,"bare",0,0.79,0,1115.5,1.72
"18595",0.00579865771812081,0.842953020134228,"bare",0,0.79,0,1115.28,1.72
"18596",0.00583892617449664,0.842953020134228,"bare",0,0.79,0,1115.06,1.72
"18597",0.00587919463087248,0.842953020134228,"bare",0,0.79,0,1114.84,1.72
"18598",0.00591946308724832,0.842953020134228,"bare",0,0.79,0,1114.62,1.72
"18599",0.00595973154362416,0.842953020134228,"bare",0,0.79,0,1114.4,1.72
"18600",0.006,0.842953020134228,"bare",0,0.79,0,1114.18,1.72
"18601",0,0.848993288590604,"seagrass",1071.64,0.97,8.82,14548.43,0
"18602",4.02684563758389e-05,0.848993288590604,"seagrass",952.5,0.97,7.89,13138.41,0.01
"18603",8.05369127516779e-05,0.848993288590604,"seagrass",857.15,0.97,7.14,12009.34,0.01
"18604",0.000120805369127517,0.848993288590604,"seagrass",779.1,0.97,6.53,11084.74,0.01
"18605",0.000161073825503356,0.848993288590604,"seagrass",714.04,0.97,6.02,10313.56,0.01
"18606",0.000201342281879195,0.848993288590604,"seagrass",658.97,0.97,5.58,9660.46,0.01
"18607",0.000241610738255034,0.848993288590604,"seagrass",611.76,0.97,5.21,9100.16,0.01
"18608",0.000281879194630873,0.848993288590604,"seagrass",570.84,0.97,4.88,8614.14,0.01
"18609",0.000322147651006711,0.848993288590604,"seagrass",535.02,0.97,4.6,8188.48,0.01
"18610",0.00036241610738255,0.848993288590604,"seagrass",503.41,0.97,4.35,7812.54,0.01
"18611",0.000402684563758389,0.848993288590604,"seagrass",475.31,0.97,4.12,7478.05,0.01
"18612",0.000442953020134228,0.848993288590604,"seagrass",450.16,0.97,3.92,7178.47,0.01
"18613",0.000483221476510067,0.848993288590604,"seagrass",427.53,0.97,3.74,6908.56,0.01
"18614",0.000523489932885906,0.848993288590604,"seagrass",407.05,0.97,3.58,6664.1,0.01
"18615",0.000563758389261745,0.848993288590604,"seagrass",388.42,0.97,3.43,6441.62,0.01
"18616",0.000604026845637584,0.848993288590604,"seagrass",371.42,0.97,3.29,6238.26,0.01
"18617",0.000644295302013423,0.848993288590604,"seagrass",355.83,0.97,3.17,6051.62,0.01
"18618",0.000684563758389262,0.848993288590604,"seagrass",341.48,0.96,3.05,5879.7,0.01
"18619",0.000724832214765101,0.848993288590604,"seagrass",328.24,0.96,2.95,5720.81,0.01
"18620",0.00076510067114094,0.848993288590604,"seagrass",315.98,0.96,2.85,5573.5,0.01
"18621",0.000805369127516779,0.848993288590604,"seagrass",304.59,0.96,2.75,5436.53,0.01
"18622",0.000845637583892618,0.848993288590604,"seagrass",293.98,0.96,2.67,5308.83,0.01
"18623",0.000885906040268456,0.848993288590604,"seagrass",284.08,0.96,2.59,5189.48,0.01
"18624",0.000926174496644295,0.848993288590604,"seagrass",274.82,0.96,2.51,5077.66,0.01
"18625",0.000966442953020134,0.848993288590604,"seagrass",266.13,0.96,2.44,4972.68,0.01
"18626",0.00100671140939597,0.848993288590604,"seagrass",257.97,0.96,2.38,4873.91,0.01
"18627",0.00104697986577181,0.848993288590604,"seagrass",250.29,0.96,2.32,4780.81,0.01
"18628",0.00108724832214765,0.848993288590604,"seagrass",243.05,0.96,2.26,4692.88,0.01
"18629",0.00112751677852349,0.848993288590604,"seagrass",236.2,0.96,2.2,4609.7,0.01
"18630",0.00116778523489933,0.848993288590604,"seagrass",229.73,0.96,2.15,4530.89,0.01
"18631",0.00120805369127517,0.848993288590604,"seagrass",223.59,0.96,2.1,4456.09,0.01
"18632",0.00124832214765101,0.848993288590604,"seagrass",217.77,0.96,2.05,4385,0.01
"18633",0.00128859060402685,0.848993288590604,"seagrass",212.24,0.96,2.01,4317.35,0.01
"18634",0.00132885906040268,0.848993288590604,"seagrass",206.98,0.96,1.96,4252.87,0.02
"18635",0.00136912751677852,0.848993288590604,"seagrass",201.96,0.96,1.92,4191.35,0.02
"18636",0.00140939597315436,0.848993288590604,"seagrass",197.18,0.96,1.88,4132.57,0.02
"18637",0.0014496644295302,0.848993288590604,"seagrass",192.61,0.96,1.85,4076.35,0.02
"18638",0.00148993288590604,0.848993288590604,"seagrass",188.24,0.96,1.81,4022.52,0.02
"18639",0.00153020134228188,0.848993288590604,"seagrass",184.07,0.96,1.78,3970.91,0.02
"18640",0.00157046979865772,0.848993288590604,"seagrass",180.06,0.96,1.74,3921.4,0.02
"18641",0.00161073825503356,0.848993288590604,"seagrass",176.23,0.96,1.71,3873.85,0.02
"18642",0.0016510067114094,0.848993288590604,"seagrass",172.54,0.95,1.68,3828.13,0.02
"18643",0.00169127516778524,0.848993288590604,"seagrass",169.01,0.95,1.65,3784.13,0.02
"18644",0.00173154362416107,0.848993288590604,"bistable",165.61,0.95,1.62,3741.76,0.02
"18645",0.00177181208053691,0.848993288590604,"bistable",162.33,0.95,1.6,3700.92,0.02
"18646",0.00181208053691275,0.848993288590604,"bistable",159.18,0.95,1.57,3661.52,0.02
"18647",0.00185234899328859,0.848993288590604,"bistable",156.15,0.95,1.55,3623.48,0.02
"18648",0.00189261744966443,0.848993288590604,"bistable",153.22,0.95,1.52,3586.72,0.02
"18649",0.00193288590604027,0.848993288590604,"bistable",150.39,0.95,1.5,3551.17,0.02
"18650",0.00197315436241611,0.848993288590604,"bistable",147.66,0.95,1.47,3516.77,0.03
"18651",0.00201342281879195,0.848993288590604,"bistable",145.03,0.95,1.45,3483.46,0.03
"18652",0.00205369127516779,0.848993288590604,"bistable",142.48,0.95,1.43,3451.18,0.03
"18653",0.00209395973154362,0.848993288590604,"bistable",140.01,0.95,1.41,3419.87,0.03
"18654",0.00213422818791946,0.848993288590604,"bistable",137.61,0.95,1.39,3389.49,0.03
"18655",0.0021744966442953,0.848993288590604,"bistable",135.3,0.95,1.37,3359.99,0.03
"18656",0.00221476510067114,0.848993288590604,"bistable",133.05,0.95,1.35,3331.32,0.03
"18657",0.00225503355704698,0.848993288590604,"bistable",130.87,0.95,1.33,3303.44,0.03
"18658",0.00229530201342282,0.848993288590604,"bistable",128.75,0.95,1.32,3276.31,0.03
"18659",0.00233557046979866,0.848993288590604,"bistable",126.69,0.95,1.3,3249.9,0.03
"18660",0.0023758389261745,0.848993288590604,"bistable",124.69,0.95,1.28,3224.16,0.04
"18661",0.00241610738255034,0.848993288590604,"bistable",122.74,0.95,1.27,3199.07,0.04
"18662",0.00245637583892617,0.848993288590604,"bistable",120.85,0.95,1.25,3174.58,0.04
"18663",0.00249664429530201,0.848993288590604,"bistable",119,0.95,1.23,3150.68,0.04
"18664",0.00253691275167785,0.848993288590604,"bistable",117.2,0.95,1.22,3127.32,0.04
"18665",0.00257718120805369,0.848993288590604,"bistable",115.44,0.94,1.2,3104.48,0.04
"18666",0.00261744966442953,0.848993288590604,"bistable",113.73,0.94,1.19,3082.12,0.05
"18667",0.00265771812080537,0.848993288590604,"bistable",112.05,0.94,1.18,3060.23,0.05
"18668",0.00269798657718121,0.848993288590604,"bistable",110.41,0.94,1.16,3038.77,0.05
"18669",0.00273825503355705,0.848993288590604,"bistable",108.8,0.94,1.15,3017.71,0.05
"18670",0.00277852348993289,0.848993288590604,"bistable",107.23,0.94,1.13,2997.03,0.05
"18671",0.00281879194630873,0.848993288590604,"bistable",105.68,0.94,1.12,2976.69,0.06
"18672",0.00285906040268456,0.848993288590604,"bistable",104.17,0.94,1.11,2956.68,0.06
"18673",0.0028993288590604,0.848993288590604,"bistable",102.68,0.94,1.1,2936.95,0.06
"18674",0.00293959731543624,0.848993288590604,"bistable",101.21,0.94,1.08,2917.47,0.06
"18675",0.00297986577181208,0.848993288590604,"bistable",99.76,0.94,1.07,2898.21,0.07
"18676",0.00302013422818792,0.848993288590604,"bistable",98.32,0.94,1.06,2879.13,0.07
"18677",0.00306040268456376,0.848993288590604,"bistable",96.9,0.94,1.05,2860.19,0.08
"18678",0.0031006711409396,0.848993288590604,"bistable",95.49,0.94,1.03,2841.34,0.08
"18679",0.00314093959731544,0.848993288590604,"bistable",94.09,0.94,1.02,2822.52,0.09
"18680",0.00318120805369128,0.848993288590604,"bistable",92.69,0.94,1.01,2803.67,0.09
"18681",0.00322147651006711,0.848993288590604,"bistable",91.28,0.94,1,2784.71,0.1
"18682",0.00326174496644295,0.848993288590604,"bistable",89.85,0.94,0.99,2765.53,0.1
"18683",0.00330201342281879,0.848993288590604,"bistable",88.41,0.94,0.97,2746.01,0.11
"18684",0.00334228187919463,0.848993288590604,"bistable",86.93,0.94,0.96,2725.97,0.12
"18685",0.00338255033557047,0.848993288590604,"bistable",85.39,0.94,0.95,2705.2,0.13
"18686",0.00342281879194631,0.848993288590604,"bistable",83.78,0.93,0.93,2683.34,0.15
"18687",0.00346308724832215,0.848993288590604,"bistable",82.06,0.93,0.92,2659.91,0.16
"18688",0.00350335570469799,0.848993288590604,"bistable",80.16,0.93,0.9,2634.1,0.18
"18689",0.00354362416107383,0.848993288590604,"bistable",77.99,0.93,0.88,2604.42,0.21
"18690",0.00358389261744966,0.848993288590604,"bistable",75.31,0.93,0.86,2567.69,0.25
"18691",0.0036241610738255,0.848993288590604,"bistable",71.39,0.93,0.82,2513.77,0.31
"18692",0.00366442953020134,0.848993288590604,"bare",0,0.79,0,1127.88,1.72
"18693",0.00370469798657718,0.848993288590604,"bare",0,0.79,0,1127.66,1.72
"18694",0.00374496644295302,0.848993288590604,"bare",0,0.79,0,1127.43,1.72
"18695",0.00378523489932886,0.848993288590604,"bare",0,0.79,0,1127.21,1.72
"18696",0.0038255033557047,0.848993288590604,"bare",0,0.79,0,1126.99,1.72
"18697",0.00386577181208054,0.848993288590604,"bare",0,0.79,0,1126.76,1.72
"18698",0.00390604026845638,0.848993288590604,"bare",0,0.79,0,1126.54,1.72
"18699",0.00394630872483222,0.848993288590604,"bare",0,0.79,0,1126.31,1.72
"18700",0.00398657718120805,0.848993288590604,"bare",0,0.79,0,1126.09,1.72
"18701",0.00402684563758389,0.848993288590604,"bare",0,0.79,0,1125.87,1.72
"18702",0.00406711409395973,0.848993288590604,"bare",0,0.79,0,1125.64,1.72
"18703",0.00410738255033557,0.848993288590604,"bare",0,0.79,0,1125.42,1.72
"18704",0.00414765100671141,0.848993288590604,"bare",0,0.79,0,1125.2,1.72
"18705",0.00418791946308725,0.848993288590604,"bare",0,0.79,0,1124.97,1.72
"18706",0.00422818791946309,0.848993288590604,"bare",0,0.79,0,1124.75,1.72
"18707",0.00426845637583893,0.848993288590604,"bare",0,0.79,0,1124.53,1.72
"18708",0.00430872483221477,0.848993288590604,"bare",0,0.79,0,1124.31,1.72
"18709",0.0043489932885906,0.848993288590604,"bare",0,0.79,0,1124.08,1.72
"18710",0.00438926174496644,0.848993288590604,"bare",0,0.79,0,1123.86,1.72
"18711",0.00442953020134228,0.848993288590604,"bare",0,0.79,0,1123.64,1.72
"18712",0.00446979865771812,0.848993288590604,"bare",0,0.79,0,1123.41,1.72
"18713",0.00451006711409396,0.848993288590604,"bare",0,0.79,0,1123.19,1.72
"18714",0.0045503355704698,0.848993288590604,"bare",0,0.79,0,1122.97,1.72
"18715",0.00459060402684564,0.848993288590604,"bare",0,0.79,0,1122.75,1.72
"18716",0.00463087248322148,0.848993288590604,"bare",0,0.79,0,1122.53,1.72
"18717",0.00467114093959732,0.848993288590604,"bare",0,0.79,0,1122.3,1.72
"18718",0.00471140939597316,0.848993288590604,"bare",0,0.79,0,1122.08,1.72
"18719",0.00475167785234899,0.848993288590604,"bare",0,0.79,0,1121.86,1.72
"18720",0.00479194630872483,0.848993288590604,"bare",0,0.79,0,1121.64,1.72
"18721",0.00483221476510067,0.848993288590604,"bare",0,0.79,0,1121.42,1.72
"18722",0.00487248322147651,0.848993288590604,"bare",0,0.79,0,1121.19,1.72
"18723",0.00491275167785235,0.848993288590604,"bare",0,0.79,0,1120.97,1.72
"18724",0.00495302013422819,0.848993288590604,"bare",0,0.79,0,1120.75,1.72
"18725",0.00499328859060403,0.848993288590604,"bare",0,0.79,0,1120.53,1.72
"18726",0.00503355704697987,0.848993288590604,"bare",0,0.79,0,1120.31,1.72
"18727",0.0050738255033557,0.848993288590604,"bare",0,0.79,0,1120.09,1.72
"18728",0.00511409395973154,0.848993288590604,"bare",0,0.79,0,1119.87,1.72
"18729",0.00515436241610738,0.848993288590604,"bare",0,0.79,0,1119.64,1.72
"18730",0.00519463087248322,0.848993288590604,"bare",0,0.79,0,1119.42,1.72
"18731",0.00523489932885906,0.848993288590604,"bare",0,0.79,0,1119.2,1.72
"18732",0.0052751677852349,0.848993288590604,"bare",0,0.79,0,1118.98,1.72
"18733",0.00531543624161074,0.848993288590604,"bare",0,0.79,0,1118.76,1.72
"18734",0.00535570469798658,0.848993288590604,"bare",0,0.79,0,1118.54,1.72
"18735",0.00539597315436242,0.848993288590604,"bare",0,0.79,0,1118.32,1.72
"18736",0.00543624161073826,0.848993288590604,"bare",0,0.79,0,1118.1,1.72
"18737",0.00547651006711409,0.848993288590604,"bare",0,0.79,0,1117.88,1.72
"18738",0.00551677852348993,0.848993288590604,"bare",0,0.79,0,1117.66,1.72
"18739",0.00555704697986577,0.848993288590604,"bare",0,0.79,0,1117.44,1.72
"18740",0.00559731543624161,0.848993288590604,"bare",0,0.79,0,1117.22,1.72
"18741",0.00563758389261745,0.848993288590604,"bare",0,0.79,0,1117,1.72
"18742",0.00567785234899329,0.848993288590604,"bare",0,0.79,0,1116.78,1.72
"18743",0.00571812080536913,0.848993288590604,"bare",0,0.79,0,1116.56,1.72
"18744",0.00575838926174497,0.848993288590604,"bare",0,0.79,0,1116.34,1.72
"18745",0.00579865771812081,0.848993288590604,"bare",0,0.79,0,1116.12,1.72
"18746",0.00583892617449664,0.848993288590604,"bare",0,0.79,0,1115.9,1.72
"18747",0.00587919463087248,0.848993288590604,"bare",0,0.79,0,1115.68,1.72
"18748",0.00591946308724832,0.848993288590604,"bare",0,0.79,0,1115.46,1.72
"18749",0.00595973154362416,0.848993288590604,"bare",0,0.79,0,1115.24,1.72
"18750",0.006,0.848993288590604,"bare",0,0.79,0,1115.02,1.72
"18751",0,0.85503355704698,"seagrass",1071.65,0.97,8.82,14548.56,0
"18752",4.02684563758389e-05,0.85503355704698,"seagrass",952.51,0.97,7.89,13138.55,0.01
"18753",8.05369127516779e-05,0.85503355704698,"seagrass",857.16,0.97,7.14,12009.48,0.01
"18754",0.000120805369127517,0.85503355704698,"seagrass",779.11,0.97,6.53,11084.88,0.01
"18755",0.000161073825503356,0.85503355704698,"seagrass",714.05,0.97,6.02,10313.71,0.01
"18756",0.000201342281879195,0.85503355704698,"seagrass",658.98,0.97,5.58,9660.61,0.01
"18757",0.000241610738255034,0.85503355704698,"seagrass",611.77,0.97,5.21,9100.31,0.01
"18758",0.000281879194630873,0.85503355704698,"seagrass",570.85,0.97,4.88,8614.29,0.01
"18759",0.000322147651006711,0.85503355704698,"seagrass",535.03,0.97,4.6,8188.63,0.01
"18760",0.00036241610738255,0.85503355704698,"seagrass",503.42,0.97,4.35,7812.7,0.01
"18761",0.000402684563758389,0.85503355704698,"seagrass",475.32,0.97,4.12,7478.21,0.01
"18762",0.000442953020134228,0.85503355704698,"seagrass",450.17,0.97,3.92,7178.63,0.01
"18763",0.000483221476510067,0.85503355704698,"seagrass",427.54,0.97,3.74,6908.73,0.01
"18764",0.000523489932885906,0.85503355704698,"seagrass",407.06,0.97,3.58,6664.27,0.01
"18765",0.000563758389261745,0.85503355704698,"seagrass",388.43,0.97,3.43,6441.79,0.01
"18766",0.000604026845637584,0.85503355704698,"seagrass",371.43,0.97,3.29,6238.43,0.01
"18767",0.000644295302013423,0.85503355704698,"seagrass",355.84,0.97,3.17,6051.79,0.01
"18768",0.000684563758389262,0.85503355704698,"seagrass",341.49,0.96,3.05,5879.88,0.01
"18769",0.000724832214765101,0.85503355704698,"seagrass",328.25,0.96,2.95,5720.99,0.01
"18770",0.00076510067114094,0.85503355704698,"seagrass",315.99,0.96,2.85,5573.68,0.01
"18771",0.000805369127516779,0.85503355704698,"seagrass",304.6,0.96,2.76,5436.71,0.01
"18772",0.000845637583892618,0.85503355704698,"seagrass",293.99,0.96,2.67,5309.02,0.01
"18773",0.000885906040268456,0.85503355704698,"seagrass",284.09,0.96,2.59,5189.67,0.01
"18774",0.000926174496644295,0.85503355704698,"seagrass",274.83,0.96,2.51,5077.86,0.01
"18775",0.000966442953020134,0.85503355704698,"seagrass",266.14,0.96,2.44,4972.88,0.01
"18776",0.00100671140939597,0.85503355704698,"seagrass",257.98,0.96,2.38,4874.11,0.01
"18777",0.00104697986577181,0.85503355704698,"seagrass",250.3,0.96,2.32,4781.01,0.01
"18778",0.00108724832214765,0.85503355704698,"seagrass",243.06,0.96,2.26,4693.08,0.01
"18779",0.00112751677852349,0.85503355704698,"seagrass",236.21,0.96,2.2,4609.91,0.01
"18780",0.00116778523489933,0.85503355704698,"seagrass",229.74,0.96,2.15,4531.09,0.01
"18781",0.00120805369127517,0.85503355704698,"seagrass",223.6,0.96,2.1,4456.3,0.01
"18782",0.00124832214765101,0.85503355704698,"seagrass",217.78,0.96,2.05,4385.21,0.01
"18783",0.00128859060402685,0.85503355704698,"seagrass",212.25,0.96,2.01,4317.56,0.01
"18784",0.00132885906040268,0.85503355704698,"seagrass",206.98,0.96,1.96,4253.08,0.02
"18785",0.00136912751677852,0.85503355704698,"seagrass",201.97,0.96,1.92,4191.56,0.02
"18786",0.00140939597315436,0.85503355704698,"seagrass",197.19,0.96,1.88,4132.79,0.02
"18787",0.0014496644295302,0.85503355704698,"seagrass",192.62,0.96,1.85,4076.57,0.02
"18788",0.00148993288590604,0.85503355704698,"seagrass",188.25,0.96,1.81,4022.74,0.02
"18789",0.00153020134228188,0.85503355704698,"seagrass",184.07,0.96,1.78,3971.14,0.02
"18790",0.00157046979865772,0.85503355704698,"seagrass",180.07,0.96,1.74,3921.63,0.02
"18791",0.00161073825503356,0.85503355704698,"seagrass",176.23,0.96,1.71,3874.08,0.02
"18792",0.0016510067114094,0.85503355704698,"seagrass",172.55,0.95,1.68,3828.36,0.02
"18793",0.00169127516778524,0.85503355704698,"seagrass",169.01,0.95,1.65,3784.37,0.02
"18794",0.00173154362416107,0.85503355704698,"bistable",165.61,0.95,1.62,3742,0.02
"18795",0.00177181208053691,0.85503355704698,"bistable",162.34,0.95,1.6,3701.16,0.02
"18796",0.00181208053691275,0.85503355704698,"bistable",159.19,0.95,1.57,3661.76,0.02
"18797",0.00185234899328859,0.85503355704698,"bistable",156.16,0.95,1.55,3623.72,0.02
"18798",0.00189261744966443,0.85503355704698,"bistable",153.23,0.95,1.52,3586.96,0.02
"18799",0.00193288590604027,0.85503355704698,"bistable",150.4,0.95,1.5,3551.42,0.02
"18800",0.00197315436241611,0.85503355704698,"bistable",147.67,0.95,1.47,3517.02,0.03
