"","pmax","hp","stability","S","CA","CS","CB","N"
"4423",1.46644295302013,0.275167785234899,"bistable",2097.93,2.79,16.63,29446.95,0.02
"4424",1.47986577181208,0.275167785234899,"bistable",2111.99,2.81,16.73,29651.93,0.02
"4425",1.49328859060403,0.275167785234899,"bistable",2126.03,2.84,16.84,29856.68,0.02
"4426",1.50671140939597,0.275167785234899,"bistable",2140.06,2.86,16.94,30061.18,0.02
"4427",1.52013422818792,0.275167785234899,"bistable",2154.05,2.89,17.04,30265.39,0.02
"4428",1.53355704697987,0.275167785234899,"bistable",2168.02,2.91,17.15,30469.31,0.02
"4429",1.54697986577181,0.275167785234899,"bistable",2181.97,2.94,17.25,30672.88,0.02
"4430",1.56040268456376,0.275167785234899,"bistable",2195.88,2.96,17.35,30876.1,0.02
"4431",1.5738255033557,0.275167785234899,"bistable",2209.76,2.99,17.46,31078.9,0.02
"4432",1.58724832214765,0.275167785234899,"bistable",2223.59,3.01,17.56,31281.27,0.03
"4433",1.6006711409396,0.275167785234899,"bistable",2237.39,3.04,17.66,31483.14,0.03
"4434",1.61409395973154,0.275167785234899,"bistable",2251.14,3.06,17.76,31684.47,0.03
"4435",1.62751677852349,0.275167785234899,"bistable",2264.84,3.09,17.87,31885.19,0.03
"4436",1.64093959731544,0.275167785234899,"bistable",2278.48,3.11,17.97,32085.22,0.03
"4437",1.65436241610738,0.275167785234899,"bistable",2292.05,3.14,18.07,32284.5,0.03
"4438",1.66778523489933,0.275167785234899,"bistable",2305.56,3.16,18.17,32482.91,0.03
"4439",1.68120805369128,0.275167785234899,"bistable",2318.97,3.19,18.27,32680.33,0.03
"4440",1.69463087248322,0.275167785234899,"bistable",2332.3,3.21,18.37,32876.65,0.04
"4441",1.70805369127517,0.275167785234899,"bistable",2345.51,3.24,18.46,33071.68,0.04
"4442",1.72147651006711,0.275167785234899,"bistable",2358.6,3.26,18.56,33265.24,0.04
"4443",1.73489932885906,0.275167785234899,"bistable",2371.54,3.29,18.65,33457.08,0.04
"4444",1.74832214765101,0.275167785234899,"bistable",2384.32,3.31,18.75,33646.92,0.05
"4445",1.76174496644295,0.275167785234899,"bistable",2396.89,3.34,18.84,33834.38,0.05
"4446",1.7751677852349,0.275167785234899,"bistable",2409.22,3.36,18.93,34019.01,0.05
"4447",1.78859060402685,0.275167785234899,"bistable",2421.26,3.39,19.02,34200.22,0.06
"4448",1.80201342281879,0.275167785234899,"bistable",2432.95,3.41,19.11,34377.27,0.06
"4449",1.81543624161074,0.275167785234899,"bistable",2444.21,3.44,19.19,34549.15,0.07
"4450",1.82885906040268,0.275167785234899,"bistable",2454.91,3.46,19.27,34714.54,0.07
"4451",1.84228187919463,0.275167785234899,"bistable",2464.91,3.49,19.34,34871.57,0.08
"4452",1.85570469798658,0.275167785234899,"bistable",2473.98,3.51,19.41,35017.65,0.09
"4453",1.86912751677852,0.275167785234899,"bistable",2481.79,3.54,19.46,35148.94,0.1
"4454",1.88255033557047,0.275167785234899,"bistable",2487.86,3.56,19.51,35259.55,0.11
"4455",1.89597315436242,0.275167785234899,"bistable",2491.38,3.59,19.53,35340.02,0.13
"4456",1.90939597315436,0.275167785234899,"bistable",2490.96,3.61,19.53,35374.01,0.16
"4457",1.92281879194631,0.275167785234899,"bistable",2484,3.64,19.48,35330.56,0.19
"4458",1.93624161073825,0.275167785234899,"bistable",2464.82,3.66,19.33,35142.75,0.25
"4459",1.9496644295302,0.275167785234899,"bistable",2418.23,3.69,18.99,34630.79,0.35
"4460",1.96308724832215,0.275167785234899,"bistable",2279.54,3.72,17.95,33029.73,0.61
"4461",1.97651006711409,0.275167785234899,"bare",0,2.55,0,3727.14,3.34
"4462",1.98993288590604,0.275167785234899,"bare",0,2.56,0,3752.49,3.36
"4463",2.00335570469799,0.275167785234899,"bare",0,2.58,0,3777.85,3.38
"4464",2.01677852348993,0.275167785234899,"bare",0,2.6,0,3803.21,3.39
"4465",2.03020134228188,0.275167785234899,"bare",0,2.61,0,3828.56,3.41
"4466",2.04362416107383,0.275167785234899,"bare",0,2.63,0,3853.92,3.42
"4467",2.05704697986577,0.275167785234899,"bare",0,2.65,0,3879.28,3.44
"4468",2.07046979865772,0.275167785234899,"bare",0,2.67,0,3904.64,3.46
"4469",2.08389261744966,0.275167785234899,"bare",0,2.68,0,3930,3.47
"4470",2.09731543624161,0.275167785234899,"bare",0,2.7,0,3955.36,3.49
"4471",2.11073825503356,0.275167785234899,"bare",0,2.72,0,3980.72,3.5
"4472",2.1241610738255,0.275167785234899,"bare",0,2.73,0,4006.08,3.52
"4473",2.13758389261745,0.275167785234899,"bare",0,2.75,0,4031.45,3.54
"4474",2.1510067114094,0.275167785234899,"bare",0,2.77,0,4056.81,3.55
"4475",2.16442953020134,0.275167785234899,"bare",0,2.79,0,4082.17,3.57
"4476",2.17785234899329,0.275167785234899,"bare",0,2.8,0,4107.54,3.58
"4477",2.19127516778523,0.275167785234899,"bare",0,2.82,0,4132.9,3.6
"4478",2.20469798657718,0.275167785234899,"bare",0,2.84,0,4158.27,3.61
"4479",2.21812080536913,0.275167785234899,"bare",0,2.86,0,4183.63,3.63
"4480",2.23154362416107,0.275167785234899,"bare",0,2.87,0,4209,3.65
"4481",2.24496644295302,0.275167785234899,"bare",0,2.89,0,4234.36,3.66
"4482",2.25838926174497,0.275167785234899,"bare",0,2.91,0,4259.73,3.68
"4483",2.27181208053691,0.275167785234899,"bare",0,2.92,0,4285.1,3.69
"4484",2.28523489932886,0.275167785234899,"bare",0,2.94,0,4310.47,3.71
"4485",2.29865771812081,0.275167785234899,"bare",0,2.96,0,4335.84,3.73
"4486",2.31208053691275,0.275167785234899,"bare",0,2.98,0,4361.21,3.74
"4487",2.3255033557047,0.275167785234899,"bare",0,2.99,0,4386.58,3.76
"4488",2.33892617449664,0.275167785234899,"bare",0,3.01,0,4411.95,3.77
"4489",2.35234899328859,0.275167785234899,"bare",0,3.03,0,4437.32,3.79
"4490",2.36577181208054,0.275167785234899,"bare",0,3.04,0,4462.69,3.81
"4491",2.37919463087248,0.275167785234899,"bare",0,3.06,0,4488.07,3.82
"4492",2.39261744966443,0.275167785234899,"bare",0,3.08,0,4513.44,3.84
"4493",2.40604026845638,0.275167785234899,"bare",0,3.1,0,4538.81,3.85
"4494",2.41946308724832,0.275167785234899,"bare",0,3.11,0,4564.19,3.87
"4495",2.43288590604027,0.275167785234899,"bare",0,3.13,0,4589.56,3.89
"4496",2.44630872483221,0.275167785234899,"bare",0,3.15,0,4614.94,3.9
"4497",2.45973154362416,0.275167785234899,"bare",0,3.16,0,4640.31,3.92
"4498",2.47315436241611,0.275167785234899,"bare",0,3.18,0,4665.69,3.93
"4499",2.48657718120805,0.275167785234899,"bare",0,3.2,0,4691.07,3.95
"4500",2.5,0.275167785234899,"bare",0,3.22,0,4716.45,3.97
"4501",0.5,0.281208053691275,"seagrass",1069,0.96,8.8,14510.27,0
"4502",0.513422818791946,0.281208053691275,"seagrass",1083.34,0.99,8.91,14718.05,0
"4503",0.526845637583893,0.281208053691275,"seagrass",1097.68,1.01,9.02,14925.85,0
"4504",0.540268456375839,0.281208053691275,"seagrass",1112.02,1.04,9.13,15133.68,0.01
"4505",0.553691275167785,0.281208053691275,"seagrass",1126.35,1.06,9.24,15341.52,0.01
"4506",0.567114093959732,0.281208053691275,"seagrass",1140.69,1.09,9.36,15549.38,0.01
"4507",0.580536912751678,0.281208053691275,"seagrass",1155.04,1.11,9.47,15757.25,0.01
"4508",0.593959731543624,0.281208053691275,"seagrass",1169.38,1.14,9.58,15965.14,0.01
"4509",0.60738255033557,0.281208053691275,"seagrass",1183.72,1.17,9.69,16173.05,0.01
"4510",0.620805369127517,0.281208053691275,"seagrass",1198.06,1.19,9.8,16380.97,0.01
"4511",0.634228187919463,0.281208053691275,"seagrass",1212.41,1.22,9.91,16588.9,0.01
"4512",0.647651006711409,0.281208053691275,"seagrass",1226.75,1.24,10.02,16796.85,0.01
"4513",0.661073825503356,0.281208053691275,"seagrass",1241.1,1.27,10.13,17004.8,0.01
"4514",0.674496644295302,0.281208053691275,"seagrass",1255.44,1.29,10.24,17212.77,0.01
"4515",0.687919463087248,0.281208053691275,"seagrass",1269.79,1.32,10.35,17420.74,0.01
"4516",0.701342281879195,0.281208053691275,"seagrass",1284.13,1.35,10.46,17628.72,0.01
"4517",0.714765100671141,0.281208053691275,"seagrass",1298.48,1.37,10.57,17836.71,0.01
"4518",0.728187919463087,0.281208053691275,"seagrass",1312.82,1.4,10.68,18044.7,0.01
"4519",0.741610738255034,0.281208053691275,"seagrass",1327.17,1.42,10.79,18252.69,0.01
"4520",0.75503355704698,0.281208053691275,"seagrass",1341.51,1.45,10.9,18460.69,0.01
"4521",0.768456375838926,0.281208053691275,"seagrass",1355.86,1.47,11.01,18668.7,0.01
"4522",0.781879194630873,0.281208053691275,"seagrass",1370.2,1.5,11.12,18876.7,0.01
"4523",0.795302013422819,0.281208053691275,"seagrass",1384.54,1.52,11.23,19084.71,0.01
"4524",0.808724832214765,0.281208053691275,"seagrass",1398.89,1.55,11.34,19292.71,0.01
"4525",0.822147651006711,0.281208053691275,"seagrass",1413.23,1.58,11.45,19500.72,0.01
"4526",0.835570469798658,0.281208053691275,"seagrass",1427.57,1.6,11.56,19708.72,0.01
"4527",0.848993288590604,0.281208053691275,"seagrass",1441.91,1.63,11.67,19916.71,0.01
"4528",0.86241610738255,0.281208053691275,"seagrass",1456.25,1.65,11.78,20124.71,0.01
"4529",0.875838926174497,0.281208053691275,"seagrass",1470.59,1.68,11.89,20332.69,0.01
"4530",0.889261744966443,0.281208053691275,"seagrass",1484.93,1.7,12,20540.67,0.01
"4531",0.902684563758389,0.281208053691275,"seagrass",1499.27,1.73,12.11,20748.65,0.01
"4532",0.916107382550336,0.281208053691275,"seagrass",1513.6,1.75,12.22,20956.61,0.01
"4533",0.929530201342282,0.281208053691275,"seagrass",1527.94,1.78,12.33,21164.56,0.01
"4534",0.942953020134228,0.281208053691275,"seagrass",1542.27,1.8,12.44,21372.5,0.01
"4535",0.956375838926175,0.281208053691275,"seagrass",1556.6,1.83,12.55,21580.43,0.01
"4536",0.969798657718121,0.281208053691275,"bistable",1570.93,1.86,12.66,21788.34,0.01
"4537",0.983221476510067,0.281208053691275,"bistable",1585.26,1.88,12.77,21996.24,0.01
"4538",0.996644295302013,0.281208053691275,"bistable",1599.58,1.91,12.88,22204.12,0.01
"4539",1.01006711409396,0.281208053691275,"bistable",1613.91,1.93,12.98,22411.98,0.01
"4540",1.02348993288591,0.281208053691275,"bistable",1628.23,1.96,13.09,22619.83,0.01
"4541",1.03691275167785,0.281208053691275,"bistable",1642.55,1.98,13.2,22827.64,0.01
"4542",1.0503355704698,0.281208053691275,"bistable",1656.87,2.01,13.31,23035.44,0.01
"4543",1.06375838926175,0.281208053691275,"bistable",1671.18,2.03,13.42,23243.21,0.01
"4544",1.07718120805369,0.281208053691275,"bistable",1685.49,2.06,13.53,23450.95,0.01
"4545",1.09060402684564,0.281208053691275,"bistable",1699.8,2.08,13.64,23658.67,0.01
"4546",1.10402684563758,0.281208053691275,"bistable",1714.1,2.11,13.74,23866.35,0.01
"4547",1.11744966442953,0.281208053691275,"bistable",1728.41,2.13,13.85,24074,0.01
"4548",1.13087248322148,0.281208053691275,"bistable",1742.7,2.16,13.96,24281.61,0.01
"4549",1.14429530201342,0.281208053691275,"bistable",1757,2.18,14.07,24489.18,0.01
"4550",1.15771812080537,0.281208053691275,"bistable",1771.29,2.21,14.18,24696.72,0.01
"4551",1.17114093959732,0.281208053691275,"bistable",1785.58,2.24,14.28,24904.21,0.01
"4552",1.18456375838926,0.281208053691275,"bistable",1799.86,2.26,14.39,25111.65,0.01
"4553",1.19798657718121,0.281208053691275,"bistable",1814.14,2.29,14.5,25319.04,0.01
"4554",1.21140939597315,0.281208053691275,"bistable",1828.41,2.31,14.61,25526.38,0.01
"4555",1.2248322147651,0.281208053691275,"bistable",1842.67,2.34,14.71,25733.66,0.01
"4556",1.23825503355705,0.281208053691275,"bistable",1856.94,2.36,14.82,25940.88,0.01
"4557",1.25167785234899,0.281208053691275,"bistable",1871.19,2.39,14.93,26148.04,0.01
"4558",1.26510067114094,0.281208053691275,"bistable",1885.44,2.41,15.04,26355.12,0.01
"4559",1.27852348993289,0.281208053691275,"bistable",1899.68,2.44,15.14,26562.14,0.01
"4560",1.29194630872483,0.281208053691275,"bistable",1913.92,2.46,15.25,26769.07,0.01
"4561",1.30536912751678,0.281208053691275,"bistable",1928.15,2.49,15.36,26975.92,0.01
"4562",1.31879194630872,0.281208053691275,"bistable",1942.37,2.51,15.46,27182.68,0.01
"4563",1.33221476510067,0.281208053691275,"bistable",1956.58,2.54,15.57,27389.35,0.01
"4564",1.34563758389262,0.281208053691275,"bistable",1970.78,2.56,15.68,27595.91,0.01
"4565",1.35906040268456,0.281208053691275,"bistable",1984.97,2.59,15.78,27802.36,0.01
"4566",1.37248322147651,0.281208053691275,"bistable",1999.15,2.61,15.89,28008.69,0.02
"4567",1.38590604026846,0.281208053691275,"bistable",2013.32,2.64,15.99,28214.9,0.02
"4568",1.3993288590604,0.281208053691275,"bistable",2027.48,2.66,16.1,28420.96,0.02
"4569",1.41275167785235,0.281208053691275,"bistable",2041.63,2.69,16.21,28626.89,0.02
"4570",1.4261744966443,0.281208053691275,"bistable",2055.76,2.71,16.31,28832.65,0.02
"4571",1.43959731543624,0.281208053691275,"bistable",2069.87,2.74,16.42,29038.24,0.02
"4572",1.45302013422819,0.281208053691275,"bistable",2083.97,2.76,16.52,29243.65,0.02
"4573",1.46644295302013,0.281208053691275,"bistable",2098.06,2.79,16.63,29448.85,0.02
"4574",1.47986577181208,0.281208053691275,"bistable",2112.12,2.81,16.73,29653.84,0.02
"4575",1.49328859060403,0.281208053691275,"bistable",2126.17,2.84,16.84,29858.6,0.02
"4576",1.50671140939597,0.281208053691275,"bistable",2140.19,2.86,16.94,30063.1,0.02
"4577",1.52013422818792,0.281208053691275,"bistable",2154.19,2.89,17.05,30267.32,0.02
"4578",1.53355704697987,0.281208053691275,"bistable",2168.16,2.91,17.15,30471.23,0.02
"4579",1.54697986577181,0.281208053691275,"bistable",2182.1,2.94,17.25,30674.82,0.02
"4580",1.56040268456376,0.281208053691275,"bistable",2196.01,2.96,17.36,30878.03,0.02
"4581",1.5738255033557,0.281208053691275,"bistable",2209.89,2.99,17.46,31080.85,0.02
"4582",1.58724832214765,0.281208053691275,"bistable",2223.73,3.01,17.56,31283.22,0.03
"4583",1.6006711409396,0.281208053691275,"bistable",2237.53,3.04,17.66,31485.09,0.03
"4584",1.61409395973154,0.281208053691275,"bistable",2251.28,3.06,17.77,31686.42,0.03
"4585",1.62751677852349,0.281208053691275,"bistable",2264.97,3.09,17.87,31887.15,0.03
"4586",1.64093959731544,0.281208053691275,"bistable",2278.61,3.11,17.97,32087.19,0.03
"4587",1.65436241610738,0.281208053691275,"bistable",2292.19,3.14,18.07,32286.47,0.03
"4588",1.66778523489933,0.281208053691275,"bistable",2305.69,3.16,18.17,32484.88,0.03
"4589",1.68120805369128,0.281208053691275,"bistable",2319.11,3.19,18.27,32682.31,0.03
"4590",1.69463087248322,0.281208053691275,"bistable",2332.43,3.21,18.37,32878.63,0.04
"4591",1.70805369127517,0.281208053691275,"bistable",2345.65,3.24,18.46,33073.67,0.04
"4592",1.72147651006711,0.281208053691275,"bistable",2358.74,3.26,18.56,33267.23,0.04
"4593",1.73489932885906,0.281208053691275,"bistable",2371.68,3.29,18.66,33459.08,0.04
"4594",1.74832214765101,0.281208053691275,"bistable",2384.46,3.31,18.75,33648.92,0.05
"4595",1.76174496644295,0.281208053691275,"bistable",2397.03,3.34,18.84,33836.39,0.05
"4596",1.7751677852349,0.281208053691275,"bistable",2409.36,3.36,18.93,34021.02,0.05
"4597",1.78859060402685,0.281208053691275,"bistable",2421.4,3.39,19.02,34202.24,0.06
"4598",1.80201342281879,0.281208053691275,"bistable",2433.09,3.41,19.11,34379.29,0.06
"4599",1.81543624161074,0.281208053691275,"bistable",2444.35,3.44,19.19,34551.18,0.07
"4600",1.82885906040268,0.281208053691275,"bistable",2455.05,3.46,19.27,34716.57,0.07
"4601",1.84228187919463,0.281208053691275,"bistable",2465.05,3.49,19.34,34873.62,0.08
"4602",1.85570469798658,0.281208053691275,"bistable",2474.12,3.51,19.41,35019.71,0.09
"4603",1.86912751677852,0.281208053691275,"bistable",2481.93,3.54,19.47,35151,0.1
"4604",1.88255033557047,0.281208053691275,"bistable",2488,3.56,19.51,35261.62,0.11
"4605",1.89597315436242,0.281208053691275,"bistable",2491.52,3.59,19.53,35342.11,0.13
"4606",1.90939597315436,0.281208053691275,"bistable",2491.11,3.61,19.53,35376.11,0.16
"4607",1.92281879194631,0.281208053691275,"bistable",2484.15,3.64,19.48,35332.69,0.19
"4608",1.93624161073825,0.281208053691275,"bistable",2464.97,3.66,19.33,35144.93,0.25
"4609",1.9496644295302,0.281208053691275,"bistable",2418.39,3.69,18.99,34633.07,0.35
"4610",1.96308724832215,0.281208053691275,"bistable",2279.72,3.72,17.95,33032.36,0.61
"4611",1.97651006711409,0.281208053691275,"bare",0,2.56,0,3748.64,3.36
"4612",1.98993288590604,0.281208053691275,"bare",0,2.58,0,3774.14,3.37
"4613",2.00335570469799,0.281208053691275,"bare",0,2.59,0,3799.64,3.39
"4614",2.01677852348993,0.281208053691275,"bare",0,2.61,0,3825.15,3.41
"4615",2.03020134228188,0.281208053691275,"bare",0,2.63,0,3850.65,3.42
"4616",2.04362416107383,0.281208053691275,"bare",0,2.65,0,3876.15,3.44
"4617",2.05704697986577,0.281208053691275,"bare",0,2.66,0,3901.66,3.45
"4618",2.07046979865772,0.281208053691275,"bare",0,2.68,0,3927.17,3.47
"4619",2.08389261744966,0.281208053691275,"bare",0,2.7,0,3952.67,3.49
"4620",2.09731543624161,0.281208053691275,"bare",0,2.72,0,3978.18,3.5
"4621",2.11073825503356,0.281208053691275,"bare",0,2.73,0,4003.69,3.52
"4622",2.1241610738255,0.281208053691275,"bare",0,2.75,0,4029.19,3.53
"4623",2.13758389261745,0.281208053691275,"bare",0,2.77,0,4054.7,3.55
"4624",2.1510067114094,0.281208053691275,"bare",0,2.79,0,4080.21,3.57
"4625",2.16442953020134,0.281208053691275,"bare",0,2.8,0,4105.72,3.58
"4626",2.17785234899329,0.281208053691275,"bare",0,2.82,0,4131.23,3.6
"4627",2.19127516778523,0.281208053691275,"bare",0,2.84,0,4156.74,3.61
"4628",2.20469798657718,0.281208053691275,"bare",0,2.85,0,4182.26,3.63
"4629",2.21812080536913,0.281208053691275,"bare",0,2.87,0,4207.77,3.65
"4630",2.23154362416107,0.281208053691275,"bare",0,2.89,0,4233.28,3.66
"4631",2.24496644295302,0.281208053691275,"bare",0,2.91,0,4258.8,3.68
"4632",2.25838926174497,0.281208053691275,"bare",0,2.92,0,4284.31,3.69
"4633",2.27181208053691,0.281208053691275,"bare",0,2.94,0,4309.82,3.71
"4634",2.28523489932886,0.281208053691275,"bare",0,2.96,0,4335.34,3.73
"4635",2.29865771812081,0.281208053691275,"bare",0,2.98,0,4360.86,3.74
"4636",2.31208053691275,0.281208053691275,"bare",0,2.99,0,4386.37,3.76
"4637",2.3255033557047,0.281208053691275,"bare",0,3.01,0,4411.89,3.77
"4638",2.33892617449664,0.281208053691275,"bare",0,3.03,0,4437.41,3.79
"4639",2.35234899328859,0.281208053691275,"bare",0,3.04,0,4462.93,3.81
"4640",2.36577181208054,0.281208053691275,"bare",0,3.06,0,4488.44,3.82
"4641",2.37919463087248,0.281208053691275,"bare",0,3.08,0,4513.96,3.84
"4642",2.39261744966443,0.281208053691275,"bare",0,3.1,0,4539.48,3.85
"4643",2.40604026845638,0.281208053691275,"bare",0,3.11,0,4565,3.87
"4644",2.41946308724832,0.281208053691275,"bare",0,3.13,0,4590.53,3.89
"4645",2.43288590604027,0.281208053691275,"bare",0,3.15,0,4616.05,3.9
"4646",2.44630872483221,0.281208053691275,"bare",0,3.17,0,4641.57,3.92
"4647",2.45973154362416,0.281208053691275,"bare",0,3.18,0,4667.09,3.93
"4648",2.47315436241611,0.281208053691275,"bare",0,3.2,0,4692.62,3.95
"4649",2.48657718120805,0.281208053691275,"bare",0,3.22,0,4718.14,3.97
"4650",2.5,0.281208053691275,"bare",0,3.23,0,4743.67,3.98
"4651",0.5,0.287248322147651,"seagrass",1069.09,0.96,8.8,14511.47,0
"4652",0.513422818791946,0.287248322147651,"seagrass",1083.42,0.99,8.91,14719.27,0
"4653",0.526845637583893,0.287248322147651,"seagrass",1097.76,1.01,9.02,14927.08,0
"4654",0.540268456375839,0.287248322147651,"seagrass",1112.1,1.04,9.13,15134.92,0.01
"4655",0.553691275167785,0.287248322147651,"seagrass",1126.44,1.06,9.25,15342.78,0.01
"4656",0.567114093959732,0.287248322147651,"seagrass",1140.78,1.09,9.36,15550.65,0.01
"4657",0.580536912751678,0.287248322147651,"seagrass",1155.13,1.12,9.47,15758.54,0.01
"4658",0.593959731543624,0.287248322147651,"seagrass",1169.47,1.14,9.58,15966.45,0.01
"4659",0.60738255033557,0.287248322147651,"seagrass",1183.81,1.17,9.69,16174.37,0.01
"4660",0.620805369127517,0.287248322147651,"seagrass",1198.16,1.19,9.8,16382.3,0.01
"4661",0.634228187919463,0.287248322147651,"seagrass",1212.5,1.22,9.91,16590.25,0.01
"4662",0.647651006711409,0.287248322147651,"seagrass",1226.85,1.24,10.02,16798.21,0.01
"4663",0.661073825503356,0.287248322147651,"seagrass",1241.19,1.27,10.13,17006.17,0.01
"4664",0.674496644295302,0.287248322147651,"seagrass",1255.54,1.29,10.24,17214.15,0.01
"4665",0.687919463087248,0.287248322147651,"seagrass",1269.88,1.32,10.35,17422.13,0.01
"4666",0.701342281879195,0.287248322147651,"seagrass",1284.23,1.35,10.46,17630.13,0.01
"4667",0.714765100671141,0.287248322147651,"seagrass",1298.58,1.37,10.57,17838.12,0.01
"4668",0.728187919463087,0.287248322147651,"seagrass",1312.92,1.4,10.68,18046.13,0.01
"4669",0.741610738255034,0.287248322147651,"seagrass",1327.27,1.42,10.79,18254.14,0.01
"4670",0.75503355704698,0.287248322147651,"seagrass",1341.61,1.45,10.9,18462.15,0.01
