"","pmax","nr","stability","S","CA","CS","CB","N"
"9129",2.21812080536913,0.0492281879194631,"bare",0,0.73,0,1065.06,1.67
"9130",2.23154362416107,0.0492281879194631,"bare",0,0.73,0,1071.51,1.67
"9131",2.24496644295302,0.0492281879194631,"bare",0,0.74,0,1077.96,1.68
"9132",2.25838926174497,0.0492281879194631,"bare",0,0.74,0,1084.41,1.68
"9133",2.27181208053691,0.0492281879194631,"bare",0,0.75,0,1090.85,1.69
"9134",2.28523489932886,0.0492281879194631,"bare",0,0.75,0,1097.3,1.69
"9135",2.29865771812081,0.0492281879194631,"bare",0,0.76,0,1103.75,1.69
"9136",2.31208053691275,0.0492281879194631,"bare",0,0.76,0,1110.2,1.7
"9137",2.3255033557047,0.0492281879194631,"bare",0,0.77,0,1116.65,1.7
"9138",2.33892617449664,0.0492281879194631,"bare",0,0.77,0,1123.1,1.71
"9139",2.35234899328859,0.0492281879194631,"bare",0,0.77,0,1129.55,1.71
"9140",2.36577181208054,0.0492281879194631,"bare",0,0.78,0,1136,1.72
"9141",2.37919463087248,0.0492281879194631,"bare",0,0.78,0,1142.44,1.72
"9142",2.39261744966443,0.0492281879194631,"bare",0,0.79,0,1148.89,1.72
"9143",2.40604026845638,0.0492281879194631,"bare",0,0.79,0,1155.34,1.73
"9144",2.41946308724832,0.0492281879194631,"bare",0,0.8,0,1161.79,1.73
"9145",2.43288590604027,0.0492281879194631,"bare",0,0.8,0,1168.24,1.74
"9146",2.44630872483221,0.0492281879194631,"bare",0,0.81,0,1174.69,1.74
"9147",2.45973154362416,0.0492281879194631,"bare",0,0.81,0,1181.14,1.74
"9148",2.47315436241611,0.0492281879194631,"bare",0,0.81,0,1187.59,1.75
"9149",2.48657718120805,0.0492281879194631,"bare",0,0.82,0,1194.04,1.75
"9150",2.5,0.0492281879194631,"bare",0,0.82,0,1200.49,1.76
"9151",0.5,0.0497986577181208,"seagrass",1019.78,0.88,8.42,13815.08,0.02
"9152",0.513422818791946,0.0497986577181208,"seagrass",1033.41,0.91,8.52,14012.83,0.02
"9153",0.526845637583893,0.0497986577181208,"seagrass",1047.05,0.93,8.63,14210.81,0.02
"9154",0.540268456375839,0.0497986577181208,"seagrass",1060.71,0.96,8.74,14409,0.02
"9155",0.553691275167785,0.0497986577181208,"seagrass",1074.39,0.98,8.84,14607.39,0.02
"9156",0.567114093959732,0.0497986577181208,"seagrass",1088.07,1.01,8.95,14805.97,0.02
"9157",0.580536912751678,0.0497986577181208,"seagrass",1101.77,1.03,9.05,15004.73,0.02
"9158",0.593959731543624,0.0497986577181208,"seagrass",1115.48,1.06,9.16,15203.67,0.02
"9159",0.60738255033557,0.0497986577181208,"seagrass",1129.2,1.08,9.27,15402.77,0.02
"9160",0.620805369127517,0.0497986577181208,"seagrass",1142.93,1.11,9.37,15602.04,0.02
"9161",0.634228187919463,0.0497986577181208,"seagrass",1156.66,1.13,9.48,15801.45,0.02
"9162",0.647651006711409,0.0497986577181208,"seagrass",1170.41,1.16,9.59,16001.01,0.02
"9163",0.661073825503356,0.0497986577181208,"seagrass",1184.17,1.18,9.69,16200.71,0.02
"9164",0.674496644295302,0.0497986577181208,"seagrass",1197.94,1.21,9.8,16400.54,0.02
"9165",0.687919463087248,0.0497986577181208,"seagrass",1211.71,1.23,9.9,16600.49,0.02
"9166",0.701342281879195,0.0497986577181208,"seagrass",1225.49,1.26,10.01,16800.56,0.02
"9167",0.714765100671141,0.0497986577181208,"seagrass",1239.28,1.28,10.12,17000.74,0.02
"9168",0.728187919463087,0.0497986577181208,"seagrass",1253.07,1.31,10.22,17201.02,0.02
"9169",0.741610738255034,0.0497986577181208,"seagrass",1266.87,1.33,10.33,17401.4,0.02
"9170",0.75503355704698,0.0497986577181208,"seagrass",1280.67,1.35,10.44,17601.87,0.02
"9171",0.768456375838926,0.0497986577181208,"seagrass",1294.48,1.38,10.54,17802.43,0.02
"9172",0.781879194630873,0.0497986577181208,"seagrass",1308.3,1.4,10.65,18003.07,0.02
"9173",0.795302013422819,0.0497986577181208,"seagrass",1322.12,1.43,10.75,18203.78,0.02
"9174",0.808724832214765,0.0497986577181208,"seagrass",1335.94,1.45,10.86,18404.56,0.02
"9175",0.822147651006711,0.0497986577181208,"seagrass",1349.76,1.48,10.97,18605.4,0.02
"9176",0.835570469798658,0.0497986577181208,"seagrass",1363.59,1.5,11.07,18806.3,0.02
"9177",0.848993288590604,0.0497986577181208,"seagrass",1377.42,1.53,11.18,19007.25,0.02
"9178",0.86241610738255,0.0497986577181208,"seagrass",1391.25,1.55,11.28,19208.24,0.02
"9179",0.875838926174497,0.0497986577181208,"seagrass",1405.08,1.58,11.39,19409.27,0.02
"9180",0.889261744966443,0.0497986577181208,"seagrass",1418.91,1.6,11.5,19610.34,0.02
"9181",0.902684563758389,0.0497986577181208,"seagrass",1432.75,1.63,11.6,19811.43,0.02
"9182",0.916107382550336,0.0497986577181208,"seagrass",1446.58,1.65,11.71,20012.54,0.02
"9183",0.929530201342282,0.0497986577181208,"bistable",1460.41,1.68,11.81,20213.67,0.02
"9184",0.942953020134228,0.0497986577181208,"bistable",1474.25,1.7,11.92,20414.81,0.03
"9185",0.956375838926175,0.0497986577181208,"bistable",1488.08,1.73,12.03,20615.95,0.03
"9186",0.969798657718121,0.0497986577181208,"bistable",1501.9,1.75,12.13,20817.08,0.03
"9187",0.983221476510067,0.0497986577181208,"bistable",1515.73,1.78,12.24,21018.21,0.03
"9188",0.996644295302013,0.0497986577181208,"bistable",1529.55,1.8,12.34,21219.32,0.03
"9189",1.01006711409396,0.0497986577181208,"bistable",1543.37,1.83,12.45,21420.41,0.03
"9190",1.02348993288591,0.0497986577181208,"bistable",1557.19,1.85,12.55,21621.47,0.03
"9191",1.03691275167785,0.0497986577181208,"bistable",1571,1.88,12.66,21822.49,0.03
"9192",1.0503355704698,0.0497986577181208,"bistable",1584.81,1.9,12.76,22023.47,0.03
"9193",1.06375838926175,0.0497986577181208,"bistable",1598.61,1.93,12.87,22224.4,0.03
"9194",1.07718120805369,0.0497986577181208,"bistable",1612.4,1.95,12.97,22425.27,0.03
"9195",1.09060402684564,0.0497986577181208,"bistable",1626.19,1.98,13.08,22626.07,0.03
"9196",1.10402684563758,0.0497986577181208,"bistable",1639.97,2,13.18,22826.8,0.03
"9197",1.11744966442953,0.0497986577181208,"bistable",1653.74,2.03,13.29,23027.44,0.03
"9198",1.13087248322148,0.0497986577181208,"bistable",1667.5,2.05,13.39,23227.99,0.03
"9199",1.14429530201342,0.0497986577181208,"bistable",1681.25,2.08,13.49,23428.44,0.03
"9200",1.15771812080537,0.0497986577181208,"bistable",1694.99,2.1,13.6,23628.77,0.03
"9201",1.17114093959732,0.0497986577181208,"bistable",1708.72,2.13,13.7,23828.98,0.03
"9202",1.18456375838926,0.0497986577181208,"bistable",1722.44,2.15,13.81,24029.06,0.04
"9203",1.19798657718121,0.0497986577181208,"bistable",1736.14,2.18,13.91,24228.99,0.04
"9204",1.21140939597315,0.0497986577181208,"bistable",1749.83,2.2,14.01,24428.76,0.04
"9205",1.2248322147651,0.0497986577181208,"bistable",1763.5,2.23,14.12,24628.36,0.04
"9206",1.23825503355705,0.0497986577181208,"bistable",1777.16,2.25,14.22,24827.78,0.04
"9207",1.25167785234899,0.0497986577181208,"bistable",1790.79,2.28,14.32,25026.99,0.04
"9208",1.26510067114094,0.0497986577181208,"bistable",1804.41,2.3,14.42,25225.99,0.04
"9209",1.27852348993289,0.0497986577181208,"bistable",1818.01,2.33,14.53,25424.75,0.04
"9210",1.29194630872483,0.0497986577181208,"bistable",1831.59,2.35,14.63,25623.27,0.04
"9211",1.30536912751678,0.0497986577181208,"bistable",1845.14,2.37,14.73,25821.51,0.04
"9212",1.31879194630872,0.0497986577181208,"bistable",1858.66,2.4,14.83,26019.46,0.05
"9213",1.33221476510067,0.0497986577181208,"bistable",1872.16,2.42,14.93,26217.1,0.05
"9214",1.34563758389262,0.0497986577181208,"bistable",1885.63,2.45,15.04,26414.4,0.05
"9215",1.35906040268456,0.0497986577181208,"bistable",1899.07,2.47,15.14,26611.34,0.05
"9216",1.37248322147651,0.0497986577181208,"bistable",1912.47,2.5,15.24,26807.88,0.05
"9217",1.38590604026846,0.0497986577181208,"bistable",1925.84,2.52,15.34,27004,0.05
"9218",1.3993288590604,0.0497986577181208,"bistable",1939.17,2.55,15.44,27199.67,0.05
"9219",1.41275167785235,0.0497986577181208,"bistable",1952.45,2.57,15.54,27394.84,0.05
"9220",1.4261744966443,0.0497986577181208,"bistable",1965.69,2.6,15.64,27589.48,0.06
"9221",1.43959731543624,0.0497986577181208,"bistable",1978.88,2.62,15.74,27783.54,0.06
"9222",1.45302013422819,0.0497986577181208,"bistable",1992.02,2.65,15.83,27976.98,0.06
"9223",1.46644295302013,0.0497986577181208,"bistable",2005.09,2.67,15.93,28169.74,0.06
"9224",1.47986577181208,0.0497986577181208,"bistable",2018.11,2.7,16.03,28361.76,0.06
"9225",1.49328859060403,0.0497986577181208,"bistable",2031.06,2.72,16.13,28552.98,0.07
"9226",1.50671140939597,0.0497986577181208,"bistable",2043.93,2.75,16.22,28743.33,0.07
"9227",1.52013422818792,0.0497986577181208,"bistable",2056.72,2.77,16.32,28932.73,0.07
"9228",1.53355704697987,0.0497986577181208,"bistable",2069.42,2.8,16.41,29121.08,0.07
"9229",1.54697986577181,0.0497986577181208,"bistable",2082.03,2.82,16.51,29308.29,0.08
"9230",1.56040268456376,0.0497986577181208,"bistable",2094.53,2.85,16.6,29494.24,0.08
"9231",1.5738255033557,0.0497986577181208,"bistable",2106.91,2.87,16.69,29678.81,0.08
"9232",1.58724832214765,0.0497986577181208,"bistable",2119.17,2.89,16.78,29861.85,0.09
"9233",1.6006711409396,0.0497986577181208,"bistable",2131.28,2.92,16.87,30043.19,0.09
"9234",1.61409395973154,0.0497986577181208,"bistable",2143.23,2.94,16.96,30222.65,0.09
"9235",1.62751677852349,0.0497986577181208,"bistable",2155,2.97,17.05,30400,0.1
"9236",1.64093959731544,0.0497986577181208,"bistable",2166.57,2.99,17.13,30575,0.1
"9237",1.65436241610738,0.0497986577181208,"bistable",2177.92,3.02,17.22,30747.34,0.11
"9238",1.66778523489933,0.0497986577181208,"bistable",2189.02,3.04,17.3,30916.69,0.11
"9239",1.68120805369128,0.0497986577181208,"bistable",2199.83,3.07,17.38,31082.65,0.12
"9240",1.69463087248322,0.0497986577181208,"bistable",2210.32,3.09,17.46,31244.72,0.12
"9241",1.70805369127517,0.0497986577181208,"bistable",2220.42,3.12,17.53,31402.34,0.13
"9242",1.72147651006711,0.0497986577181208,"bistable",2230.1,3.14,17.6,31554.82,0.14
"9243",1.73489932885906,0.0497986577181208,"bistable",2239.27,3.17,17.67,31701.31,0.15
"9244",1.74832214765101,0.0497986577181208,"bistable",2247.85,3.19,17.74,31840.77,0.15
"9245",1.76174496644295,0.0497986577181208,"bistable",2255.74,3.22,17.79,31971.91,0.17
"9246",1.7751677852349,0.0497986577181208,"bistable",2262.78,3.24,17.85,32093.12,0.18
"9247",1.78859060402685,0.0497986577181208,"bistable",2268.82,3.26,17.89,32202.3,0.19
"9248",1.80201342281879,0.0497986577181208,"bistable",2273.61,3.29,17.92,32296.75,0.21
"9249",1.81543624161074,0.0497986577181208,"bistable",2276.87,3.31,17.95,32372.9,0.22
"9250",1.82885906040268,0.0497986577181208,"bistable",2278.18,3.34,17.96,32425.89,0.24
"9251",1.84228187919463,0.0497986577181208,"bistable",2276.98,3.36,17.95,32448.95,0.27
"9252",1.85570469798658,0.0497986577181208,"bistable",2272.45,3.39,17.91,32432.41,0.3
"9253",1.86912751677852,0.0497986577181208,"bistable",2263.39,3.41,17.84,32361.82,0.34
"9254",1.88255033557047,0.0497986577181208,"bistable",2247.89,3.43,17.73,32214.58,0.39
"9255",1.89597315436242,0.0497986577181208,"bistable",2222.8,3.46,17.54,31953.03,0.45
"9256",1.90939597315436,0.0497986577181208,"bistable",2182.38,3.48,17.24,31508.77,0.54
"9257",1.92281879194631,0.0497986577181208,"bistable",2114.78,3.5,16.73,30740.14,0.67
"9258",1.93624161073825,0.0497986577181208,"bistable",1989.03,3.52,15.78,29276.75,0.9
"9259",1.9496644295302,0.0497986577181208,"bistable",1637.74,3.53,13.12,25109.63,1.48
"9260",1.96308724832215,0.0497986577181208,"bare",0,0.65,0,942.55,1.59
"9261",1.97651006711409,0.0497986577181208,"bare",0,0.65,0,949,1.6
"9262",1.98993288590604,0.0497986577181208,"bare",0,0.66,0,955.44,1.6
"9263",2.00335570469799,0.0497986577181208,"bare",0,0.66,0,961.89,1.61
"9264",2.01677852348993,0.0497986577181208,"bare",0,0.66,0,968.34,1.61
"9265",2.03020134228188,0.0497986577181208,"bare",0,0.67,0,974.79,1.61
"9266",2.04362416107383,0.0497986577181208,"bare",0,0.67,0,981.24,1.62
"9267",2.05704697986577,0.0497986577181208,"bare",0,0.68,0,987.68,1.62
"9268",2.07046979865772,0.0497986577181208,"bare",0,0.68,0,994.13,1.63
"9269",2.08389261744966,0.0497986577181208,"bare",0,0.69,0,1000.58,1.63
"9270",2.09731543624161,0.0497986577181208,"bare",0,0.69,0,1007.03,1.63
"9271",2.11073825503356,0.0497986577181208,"bare",0,0.69,0,1013.48,1.64
"9272",2.1241610738255,0.0497986577181208,"bare",0,0.7,0,1019.92,1.64
"9273",2.13758389261745,0.0497986577181208,"bare",0,0.7,0,1026.37,1.65
"9274",2.1510067114094,0.0497986577181208,"bare",0,0.71,0,1032.82,1.65
"9275",2.16442953020134,0.0497986577181208,"bare",0,0.71,0,1039.27,1.65
"9276",2.17785234899329,0.0497986577181208,"bare",0,0.72,0,1045.72,1.66
"9277",2.19127516778523,0.0497986577181208,"bare",0,0.72,0,1052.16,1.66
"9278",2.20469798657718,0.0497986577181208,"bare",0,0.73,0,1058.61,1.67
"9279",2.21812080536913,0.0497986577181208,"bare",0,0.73,0,1065.06,1.67
"9280",2.23154362416107,0.0497986577181208,"bare",0,0.73,0,1071.51,1.67
"9281",2.24496644295302,0.0497986577181208,"bare",0,0.74,0,1077.96,1.68
"9282",2.25838926174497,0.0497986577181208,"bare",0,0.74,0,1084.41,1.68
"9283",2.27181208053691,0.0497986577181208,"bare",0,0.75,0,1090.85,1.69
"9284",2.28523489932886,0.0497986577181208,"bare",0,0.75,0,1097.3,1.69
"9285",2.29865771812081,0.0497986577181208,"bare",0,0.76,0,1103.75,1.69
"9286",2.31208053691275,0.0497986577181208,"bare",0,0.76,0,1110.2,1.7
"9287",2.3255033557047,0.0497986577181208,"bare",0,0.77,0,1116.65,1.7
"9288",2.33892617449664,0.0497986577181208,"bare",0,0.77,0,1123.1,1.71
"9289",2.35234899328859,0.0497986577181208,"bare",0,0.77,0,1129.55,1.71
"9290",2.36577181208054,0.0497986577181208,"bare",0,0.78,0,1136,1.72
"9291",2.37919463087248,0.0497986577181208,"bare",0,0.78,0,1142.44,1.72
"9292",2.39261744966443,0.0497986577181208,"bare",0,0.79,0,1148.89,1.72
"9293",2.40604026845638,0.0497986577181208,"bare",0,0.79,0,1155.34,1.73
"9294",2.41946308724832,0.0497986577181208,"bare",0,0.8,0,1161.79,1.73
"9295",2.43288590604027,0.0497986577181208,"bare",0,0.8,0,1168.24,1.74
"9296",2.44630872483221,0.0497986577181208,"bare",0,0.81,0,1174.69,1.74
"9297",2.45973154362416,0.0497986577181208,"bare",0,0.81,0,1181.14,1.74
"9298",2.47315436241611,0.0497986577181208,"bare",0,0.81,0,1187.59,1.75
"9299",2.48657718120805,0.0497986577181208,"bare",0,0.82,0,1194.04,1.75
"9300",2.5,0.0497986577181208,"bare",0,0.82,0,1200.49,1.76
"9301",0.5,0.0503691275167785,"seagrass",1019.66,0.88,8.42,13813.71,0.02
"9302",0.513422818791946,0.0503691275167785,"seagrass",1033.29,0.91,8.52,14011.45,0.02
"9303",0.526845637583893,0.0503691275167785,"seagrass",1046.94,0.93,8.63,14209.42,0.02
"9304",0.540268456375839,0.0503691275167785,"seagrass",1060.59,0.96,8.73,14407.59,0.02
"9305",0.553691275167785,0.0503691275167785,"seagrass",1074.27,0.98,8.84,14605.96,0.02
"9306",0.567114093959732,0.0503691275167785,"seagrass",1087.95,1.01,8.95,14804.52,0.02
"9307",0.580536912751678,0.0503691275167785,"seagrass",1101.65,1.03,9.05,15003.27,0.02
"9308",0.593959731543624,0.0503691275167785,"seagrass",1115.35,1.06,9.16,15202.19,0.02
"9309",0.60738255033557,0.0503691275167785,"seagrass",1129.07,1.08,9.27,15401.28,0.02
"9310",0.620805369127517,0.0503691275167785,"seagrass",1142.8,1.11,9.37,15600.52,0.02
"9311",0.634228187919463,0.0503691275167785,"seagrass",1156.54,1.13,9.48,15799.92,0.02
"9312",0.647651006711409,0.0503691275167785,"seagrass",1170.28,1.16,9.58,15999.46,0.02
"9313",0.661073825503356,0.0503691275167785,"seagrass",1184.04,1.18,9.69,16199.14,0.02
"9314",0.674496644295302,0.0503691275167785,"seagrass",1197.8,1.21,9.8,16398.95,0.02
"9315",0.687919463087248,0.0503691275167785,"seagrass",1211.57,1.23,9.9,16598.88,0.02
"9316",0.701342281879195,0.0503691275167785,"seagrass",1225.35,1.26,10.01,16798.92,0.02
"9317",0.714765100671141,0.0503691275167785,"seagrass",1239.14,1.28,10.12,16999.08,0.02
"9318",0.728187919463087,0.0503691275167785,"seagrass",1252.93,1.31,10.22,17199.34,0.02
"9319",0.741610738255034,0.0503691275167785,"seagrass",1266.73,1.33,10.33,17399.7,0.02
"9320",0.75503355704698,0.0503691275167785,"seagrass",1280.53,1.35,10.43,17600.15,0.02
"9321",0.768456375838926,0.0503691275167785,"seagrass",1294.34,1.38,10.54,17800.68,0.02
"9322",0.781879194630873,0.0503691275167785,"seagrass",1308.15,1.4,10.65,18001.3,0.02
"9323",0.795302013422819,0.0503691275167785,"seagrass",1321.96,1.43,10.75,18201.98,0.02
"9324",0.808724832214765,0.0503691275167785,"seagrass",1335.78,1.45,10.86,18402.73,0.02
"9325",0.822147651006711,0.0503691275167785,"seagrass",1349.61,1.48,10.97,18603.55,0.02
"9326",0.835570469798658,0.0503691275167785,"seagrass",1363.43,1.5,11.07,18804.42,0.02
"9327",0.848993288590604,0.0503691275167785,"seagrass",1377.26,1.53,11.18,19005.34,0.02
"9328",0.86241610738255,0.0503691275167785,"seagrass",1391.09,1.55,11.28,19206.3,0.02
"9329",0.875838926174497,0.0503691275167785,"seagrass",1404.91,1.58,11.39,19407.3,0.02
"9330",0.889261744966443,0.0503691275167785,"seagrass",1418.75,1.6,11.5,19608.33,0.02
"9331",0.902684563758389,0.0503691275167785,"seagrass",1432.58,1.63,11.6,19809.39,0.02
"9332",0.916107382550336,0.0503691275167785,"seagrass",1446.41,1.65,11.71,20010.47,0.02
"9333",0.929530201342282,0.0503691275167785,"bistable",1460.24,1.68,11.81,20211.57,0.03
"9334",0.942953020134228,0.0503691275167785,"bistable",1474.07,1.7,11.92,20412.67,0.03
"9335",0.956375838926175,0.0503691275167785,"bistable",1487.89,1.73,12.02,20613.77,0.03
"9336",0.969798657718121,0.0503691275167785,"bistable",1501.72,1.75,12.13,20814.87,0.03
"9337",0.983221476510067,0.0503691275167785,"bistable",1515.54,1.78,12.23,21015.96,0.03
"9338",0.996644295302013,0.0503691275167785,"bistable",1529.36,1.8,12.34,21217.03,0.03
"9339",1.01006711409396,0.0503691275167785,"bistable",1543.18,1.83,12.45,21418.08,0.03
"9340",1.02348993288591,0.0503691275167785,"bistable",1556.99,1.85,12.55,21619.1,0.03
"9341",1.03691275167785,0.0503691275167785,"bistable",1570.8,1.88,12.66,21820.08,0.03
"9342",1.0503355704698,0.0503691275167785,"bistable",1584.6,1.9,12.76,22021.01,0.03
"9343",1.06375838926175,0.0503691275167785,"bistable",1598.4,1.93,12.87,22221.9,0.03
"9344",1.07718120805369,0.0503691275167785,"bistable",1612.19,1.95,12.97,22422.72,0.03
"9345",1.09060402684564,0.0503691275167785,"bistable",1625.97,1.98,13.07,22623.47,0.03
"9346",1.10402684563758,0.0503691275167785,"bistable",1639.74,2,13.18,22824.14,0.03
"9347",1.11744966442953,0.0503691275167785,"bistable",1653.51,2.03,13.28,23024.73,0.03
"9348",1.13087248322148,0.0503691275167785,"bistable",1667.27,2.05,13.39,23225.23,0.03
"9349",1.14429530201342,0.0503691275167785,"bistable",1681.01,2.08,13.49,23425.62,0.03
"9350",1.15771812080537,0.0503691275167785,"bistable",1694.75,2.1,13.6,23625.89,0.03
"9351",1.17114093959732,0.0503691275167785,"bistable",1708.47,2.13,13.7,23826.04,0.04
"9352",1.18456375838926,0.0503691275167785,"bistable",1722.18,2.15,13.8,24026.05,0.04
"9353",1.19798657718121,0.0503691275167785,"bistable",1735.88,2.18,13.91,24225.92,0.04
"9354",1.21140939597315,0.0503691275167785,"bistable",1749.56,2.2,14.01,24425.62,0.04
"9355",1.2248322147651,0.0503691275167785,"bistable",1763.23,2.23,14.11,24625.15,0.04
"9356",1.23825503355705,0.0503691275167785,"bistable",1776.88,2.25,14.22,24824.49,0.04
"9357",1.25167785234899,0.0503691275167785,"bistable",1790.51,2.28,14.32,25023.63,0.04
"9358",1.26510067114094,0.0503691275167785,"bistable",1804.12,2.3,14.42,25222.54,0.04
"9359",1.27852348993289,0.0503691275167785,"bistable",1817.71,2.33,14.52,25421.22,0.04
"9360",1.29194630872483,0.0503691275167785,"bistable",1831.28,2.35,14.63,25619.65,0.04
"9361",1.30536912751678,0.0503691275167785,"bistable",1844.83,2.37,14.73,25817.8,0.04
"9362",1.31879194630872,0.0503691275167785,"bistable",1858.34,2.4,14.83,26015.66,0.05
"9363",1.33221476510067,0.0503691275167785,"bistable",1871.83,2.42,14.93,26213.2,0.05
"9364",1.34563758389262,0.0503691275167785,"bistable",1885.29,2.45,15.03,26410.4,0.05
"9365",1.35906040268456,0.0503691275167785,"bistable",1898.72,2.47,15.13,26607.22,0.05
"9366",1.37248322147651,0.0503691275167785,"bistable",1912.12,2.5,15.23,26803.65,0.05
"9367",1.38590604026846,0.0503691275167785,"bistable",1925.47,2.52,15.33,26999.66,0.05
"9368",1.3993288590604,0.0503691275167785,"bistable",1938.79,2.55,15.43,27195.2,0.05
"9369",1.41275167785235,0.0503691275167785,"bistable",1952.06,2.57,15.53,27390.24,0.06
"9370",1.4261744966443,0.0503691275167785,"bistable",1965.29,2.6,15.63,27584.74,0.06
"9371",1.43959731543624,0.0503691275167785,"bistable",1978.47,2.62,15.73,27778.65,0.06
"9372",1.45302013422819,0.0503691275167785,"bistable",1991.59,2.65,15.83,27971.94,0.06
"9373",1.46644295302013,0.0503691275167785,"bistable",2004.66,2.67,15.93,28164.54,0.06
"9374",1.47986577181208,0.0503691275167785,"bistable",2017.66,2.7,16.03,28356.39,0.06
"9375",1.49328859060403,0.0503691275167785,"bistable",2030.59,2.72,16.12,28547.43,0.07
"9376",1.50671140939597,0.0503691275167785,"bistable",2043.45,2.75,16.22,28737.59,0.07
"9377",1.52013422818792,0.0503691275167785,"bistable",2056.22,2.77,16.31,28926.79,0.07
"9378",1.53355704697987,0.0503691275167785,"bistable",2068.91,2.8,16.41,29114.93,0.07
"9379",1.54697986577181,0.0503691275167785,"bistable",2081.49,2.82,16.5,29301.91,0.08
"9380",1.56040268456376,0.0503691275167785,"bistable",2093.97,2.85,16.59,29487.62,0.08
"9381",1.5738255033557,0.0503691275167785,"bistable",2106.33,2.87,16.69,29671.93,0.08
"9382",1.58724832214765,0.0503691275167785,"bistable",2118.56,2.89,16.78,29854.69,0.09
"9383",1.6006711409396,0.0503691275167785,"bistable",2130.65,2.92,16.87,30035.74,0.09
"9384",1.61409395973154,0.0503691275167785,"bistable",2142.57,2.94,16.96,30214.87,0.09
"9385",1.62751677852349,0.0503691275167785,"bistable",2154.32,2.97,17.04,30391.88,0.1
"9386",1.64093959731544,0.0503691275167785,"bistable",2165.86,2.99,17.13,30566.51,0.1
"9387",1.65436241610738,0.0503691275167785,"bistable",2177.17,3.02,17.21,30738.45,0.11
"9388",1.66778523489933,0.0503691275167785,"bistable",2188.24,3.04,17.29,30907.36,0.11
"9389",1.68120805369128,0.0503691275167785,"bistable",2199.01,3.07,17.37,31072.84,0.12
"9390",1.69463087248322,0.0503691275167785,"bistable",2209.45,3.09,17.45,31234.39,0.12
"9391",1.70805369127517,0.0503691275167785,"bistable",2219.51,3.12,17.53,31391.43,0.13
"9392",1.72147651006711,0.0503691275167785,"bistable",2229.13,3.14,17.6,31543.27,0.14
"9393",1.73489932885906,0.0503691275167785,"bistable",2238.24,3.17,17.66,31689.05,0.15
"9394",1.74832214765101,0.0503691275167785,"bistable",2246.76,3.19,17.73,31827.73,0.16
"9395",1.76174496644295,0.0503691275167785,"bistable",2254.56,3.22,17.79,31957.99,0.17
"9396",1.7751677852349,0.0503691275167785,"bistable",2261.53,3.24,17.84,32078.19,0.18
"9397",1.78859060402685,0.0503691275167785,"bistable",2267.46,3.26,17.88,32186.22,0.19
"9398",1.80201342281879,0.0503691275167785,"bistable",2272.15,3.29,17.91,32279.36,0.21
"9399",1.81543624161074,0.0503691275167785,"bistable",2275.28,3.31,17.94,32353.97,0.23
"9400",1.82885906040268,0.0503691275167785,"bistable",2276.44,3.34,17.94,32405.13,0.25
"9401",1.84228187919463,0.0503691275167785,"bistable",2275.06,3.36,17.93,32426.02,0.27
"9402",1.85570469798658,0.0503691275167785,"bistable",2270.3,3.39,17.9,32406.82,0.3
"9403",1.86912751677852,0.0503691275167785,"bistable",2260.96,3.41,17.83,32332.9,0.34
"9404",1.88255033557047,0.0503691275167785,"bistable",2245.1,3.43,17.71,32181.35,0.39
"9405",1.89597315436242,0.0503691275167785,"bistable",2219.52,3.46,17.51,31914,0.46
"9406",1.90939597315436,0.0503691275167785,"bistable",2178.41,3.48,17.21,31461.42,0.55
"9407",1.92281879194631,0.0503691275167785,"bistable",2109.7,3.5,16.69,30679.54,0.68
"9408",1.93624161073825,0.0503691275167785,"bistable",1981.75,3.52,15.73,29189.8,0.91
"9409",1.9496644295302,0.0503691275167785,"bistable",1616.96,3.52,12.97,24860.28,1.51
"9410",1.96308724832215,0.0503691275167785,"bare",0,0.65,0,942.55,1.59
"9411",1.97651006711409,0.0503691275167785,"bare",0,0.65,0,949,1.6
"9412",1.98993288590604,0.0503691275167785,"bare",0,0.66,0,955.44,1.6
"9413",2.00335570469799,0.0503691275167785,"bare",0,0.66,0,961.89,1.61
"9414",2.01677852348993,0.0503691275167785,"bare",0,0.66,0,968.34,1.61
"9415",2.03020134228188,0.0503691275167785,"bare",0,0.67,0,974.79,1.61
"9416",2.04362416107383,0.0503691275167785,"bare",0,0.67,0,981.24,1.62
"9417",2.05704697986577,0.0503691275167785,"bare",0,0.68,0,987.68,1.62
"9418",2.07046979865772,0.0503691275167785,"bare",0,0.68,0,994.13,1.63
"9419",2.08389261744966,0.0503691275167785,"bare",0,0.69,0,1000.58,1.63
"9420",2.09731543624161,0.0503691275167785,"bare",0,0.69,0,1007.03,1.63
"9421",2.11073825503356,0.0503691275167785,"bare",0,0.69,0,1013.48,1.64
"9422",2.1241610738255,0.0503691275167785,"bare",0,0.7,0,1019.92,1.64
"9423",2.13758389261745,0.0503691275167785,"bare",0,0.7,0,1026.37,1.65
"9424",2.1510067114094,0.0503691275167785,"bare",0,0.71,0,1032.82,1.65
"9425",2.16442953020134,0.0503691275167785,"bare",0,0.71,0,1039.27,1.65
"9426",2.17785234899329,0.0503691275167785,"bare",0,0.72,0,1045.72,1.66
"9427",2.19127516778523,0.0503691275167785,"bare",0,0.72,0,1052.16,1.66
"9428",2.20469798657718,0.0503691275167785,"bare",0,0.73,0,1058.61,1.67
"9429",2.21812080536913,0.0503691275167785,"bare",0,0.73,0,1065.06,1.67
