"","sh","ma","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"591",500,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.32,NA,NA,1.15
"592",1000,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.32,NA,NA,1.15
"593",6000,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.32,NA,NA,1.15
"594",10000,0.00394630872483222,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.32,NA,NA,1.15
"595",22.7,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.27,NA,NA,1.15
"596",100,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.27,NA,NA,1.15
"597",500,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.27,NA,NA,1.15
"598",1000,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.27,NA,NA,1.15
"599",6000,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.27,NA,NA,1.15
"600",10000,0.00398657718120805,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.27,NA,NA,1.15
"601",22.7,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.23,NA,NA,1.15
"602",100,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.23,NA,NA,1.15
"603",500,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.23,NA,NA,1.15
"604",1000,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.23,NA,NA,1.15
"605",6000,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.23,NA,NA,1.15
"606",10000,0.00402684563758389,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.23,NA,NA,1.15
"607",22.7,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.18,NA,NA,1.15
"608",100,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.18,NA,NA,1.15
"609",500,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.18,NA,NA,1.15
"610",1000,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.18,NA,NA,1.15
"611",6000,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.18,NA,NA,1.15
"612",10000,0.00406711409395973,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.18,NA,NA,1.15
"613",22.7,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.13,NA,NA,1.15
"614",100,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.13,NA,NA,1.15
"615",500,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.13,NA,NA,1.15
"616",1000,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.13,NA,NA,1.15
"617",6000,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.13,NA,NA,1.15
"618",10000,0.00410738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.13,NA,NA,1.15
"619",22.7,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.09,NA,NA,1.15
"620",100,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.09,NA,NA,1.15
"621",500,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.09,NA,NA,1.15
"622",1000,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.09,NA,NA,1.15
"623",6000,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.09,NA,NA,1.15
"624",10000,0.00414765100671141,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.09,NA,NA,1.15
"625",22.7,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.04,NA,NA,1.15
"626",100,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.04,NA,NA,1.15
"627",500,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.04,NA,NA,1.15
"628",1000,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.04,NA,NA,1.15
"629",6000,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.04,NA,NA,1.15
"630",10000,0.00418791946308725,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,235.04,NA,NA,1.15
"631",22.7,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.99,NA,NA,1.15
"632",100,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.99,NA,NA,1.15
"633",500,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.99,NA,NA,1.15
"634",1000,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.99,NA,NA,1.15
"635",6000,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.99,NA,NA,1.15
"636",10000,0.00422818791946309,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.99,NA,NA,1.15
"637",22.7,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.95,NA,NA,1.15
"638",100,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.95,NA,NA,1.15
"639",500,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.95,NA,NA,1.15
"640",1000,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.95,NA,NA,1.15
"641",6000,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.95,NA,NA,1.15
"642",10000,0.00426845637583893,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.95,NA,NA,1.15
"643",22.7,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.9,NA,NA,1.15
"644",100,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.9,NA,NA,1.15
"645",500,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.9,NA,NA,1.15
"646",1000,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.9,NA,NA,1.15
"647",6000,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.9,NA,NA,1.15
"648",10000,0.00430872483221477,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.9,NA,NA,1.15
"649",22.7,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.85,NA,NA,1.15
"650",100,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.85,NA,NA,1.15
"651",500,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.85,NA,NA,1.15
"652",1000,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.85,NA,NA,1.15
"653",6000,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.85,NA,NA,1.15
"654",10000,0.0043489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.85,NA,NA,1.15
"655",22.7,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.81,NA,NA,1.15
"656",100,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.81,NA,NA,1.15
"657",500,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.81,NA,NA,1.15
"658",1000,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.81,NA,NA,1.15
"659",6000,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.81,NA,NA,1.15
"660",10000,0.00438926174496644,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.81,NA,NA,1.15
"661",22.7,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.76,NA,NA,1.15
"662",100,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.76,NA,NA,1.15
"663",500,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.76,NA,NA,1.15
"664",1000,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.76,NA,NA,1.15
"665",6000,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.76,NA,NA,1.15
"666",10000,0.00442953020134228,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.76,NA,NA,1.15
"667",22.7,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.71,NA,NA,1.15
"668",100,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.71,NA,NA,1.15
"669",500,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.71,NA,NA,1.15
"670",1000,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.71,NA,NA,1.15
"671",6000,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.71,NA,NA,1.15
"672",10000,0.00446979865771812,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.71,NA,NA,1.15
"673",22.7,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.67,NA,NA,1.15
"674",100,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.67,NA,NA,1.15
"675",500,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.67,NA,NA,1.15
"676",1000,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.67,NA,NA,1.15
"677",6000,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.67,NA,NA,1.15
"678",10000,0.00451006711409396,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.67,NA,NA,1.15
"679",22.7,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.62,NA,NA,1.15
"680",100,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.62,NA,NA,1.15
"681",500,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.62,NA,NA,1.15
"682",1000,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.62,NA,NA,1.15
"683",6000,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.62,NA,NA,1.15
"684",10000,0.0045503355704698,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.62,NA,NA,1.15
"685",22.7,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.57,NA,NA,1.15
"686",100,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.57,NA,NA,1.15
"687",500,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.57,NA,NA,1.15
"688",1000,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.57,NA,NA,1.15
"689",6000,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.57,NA,NA,1.15
"690",10000,0.00459060402684564,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.57,NA,NA,1.15
"691",22.7,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.53,NA,NA,1.15
"692",100,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.53,NA,NA,1.15
"693",500,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.53,NA,NA,1.15
"694",1000,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.53,NA,NA,1.15
"695",6000,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.53,NA,NA,1.15
"696",10000,0.00463087248322148,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.53,NA,NA,1.15
"697",22.7,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.48,NA,NA,1.15
"698",100,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.48,NA,NA,1.15
"699",500,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.48,NA,NA,1.15
"700",1000,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.48,NA,NA,1.15
"701",6000,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.48,NA,NA,1.15
"702",10000,0.00467114093959732,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.48,NA,NA,1.15
"703",22.7,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.43,NA,NA,1.15
"704",100,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.43,NA,NA,1.15
"705",500,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.43,NA,NA,1.15
"706",1000,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.43,NA,NA,1.15
"707",6000,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.43,NA,NA,1.15
"708",10000,0.00471140939597316,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.43,NA,NA,1.15
"709",22.7,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.39,NA,NA,1.15
"710",100,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.39,NA,NA,1.15
"711",500,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.39,NA,NA,1.15
"712",1000,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.39,NA,NA,1.15
"713",6000,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.39,NA,NA,1.15
"714",10000,0.00475167785234899,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.39,NA,NA,1.15
"715",22.7,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.34,NA,NA,1.15
"716",100,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.34,NA,NA,1.15
"717",500,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.34,NA,NA,1.15
"718",1000,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.34,NA,NA,1.15
"719",6000,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.34,NA,NA,1.15
"720",10000,0.00479194630872483,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.34,NA,NA,1.15
"721",22.7,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.3,NA,NA,1.15
"722",100,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.3,NA,NA,1.15
"723",500,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.3,NA,NA,1.15
"724",1000,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.3,NA,NA,1.15
"725",6000,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.3,NA,NA,1.15
"726",10000,0.00483221476510067,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.3,NA,NA,1.15
"727",22.7,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.25,NA,NA,1.15
"728",100,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.25,NA,NA,1.15
"729",500,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.25,NA,NA,1.15
"730",1000,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.25,NA,NA,1.15
"731",6000,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.25,NA,NA,1.15
"732",10000,0.00487248322147651,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.25,NA,NA,1.15
"733",22.7,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.2,NA,NA,1.15
"734",100,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.2,NA,NA,1.15
"735",500,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.2,NA,NA,1.15
"736",1000,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.2,NA,NA,1.15
"737",6000,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.2,NA,NA,1.15
"738",10000,0.00491275167785235,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.2,NA,NA,1.15
"739",22.7,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.16,NA,NA,1.15
"740",100,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.16,NA,NA,1.15
"741",500,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.16,NA,NA,1.15
"742",1000,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.16,NA,NA,1.15
"743",6000,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.16,NA,NA,1.15
"744",10000,0.00495302013422819,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.16,NA,NA,1.15
"745",22.7,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.11,NA,NA,1.15
"746",100,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.11,NA,NA,1.15
"747",500,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.11,NA,NA,1.15
"748",1000,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.11,NA,NA,1.15
"749",6000,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.11,NA,NA,1.15
"750",10000,0.00499328859060403,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.11,NA,NA,1.15
"751",22.7,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.06,NA,NA,1.15
"752",100,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.06,NA,NA,1.15
"753",500,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.06,NA,NA,1.15
"754",1000,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.06,NA,NA,1.15
"755",6000,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.06,NA,NA,1.15
"756",10000,0.00503355704697987,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.06,NA,NA,1.15
"757",22.7,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.02,NA,NA,1.15
"758",100,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.02,NA,NA,1.15
"759",500,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.02,NA,NA,1.15
"760",1000,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.02,NA,NA,1.15
"761",6000,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.02,NA,NA,1.15
"762",10000,0.0050738255033557,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,234.02,NA,NA,1.15
"763",22.7,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.97,NA,NA,1.15
"764",100,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.97,NA,NA,1.15
"765",500,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.97,NA,NA,1.15
"766",1000,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.97,NA,NA,1.15
"767",6000,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.97,NA,NA,1.15
"768",10000,0.00511409395973154,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.97,NA,NA,1.15
"769",22.7,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.93,NA,NA,1.15
"770",100,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.93,NA,NA,1.15
"771",500,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.93,NA,NA,1.15
"772",1000,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.93,NA,NA,1.15
"773",6000,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.93,NA,NA,1.15
"774",10000,0.00515436241610738,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.93,NA,NA,1.15
"775",22.7,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.88,NA,NA,1.15
"776",100,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.88,NA,NA,1.15
"777",500,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.88,NA,NA,1.15
"778",1000,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.88,NA,NA,1.15
"779",6000,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.88,NA,NA,1.15
"780",10000,0.00519463087248322,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.88,NA,NA,1.15
"781",22.7,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.83,NA,NA,1.15
"782",100,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.83,NA,NA,1.15
"783",500,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.83,NA,NA,1.15
"784",1000,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.83,NA,NA,1.15
"785",6000,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.83,NA,NA,1.15
"786",10000,0.00523489932885906,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.83,NA,NA,1.15
"787",22.7,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.79,NA,NA,1.15
"788",100,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.79,NA,NA,1.15
"789",500,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.79,NA,NA,1.15
"790",1000,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.79,NA,NA,1.15
"791",6000,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.79,NA,NA,1.15
"792",10000,0.0052751677852349,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.79,NA,NA,1.15
"793",22.7,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.74,NA,NA,1.15
"794",100,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.74,NA,NA,1.15
"795",500,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.74,NA,NA,1.15
"796",1000,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.74,NA,NA,1.15
"797",6000,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.74,NA,NA,1.15
"798",10000,0.00531543624161074,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.74,NA,NA,1.15
"799",22.7,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.69,NA,NA,1.15
"800",100,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.69,NA,NA,1.15
"801",500,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.69,NA,NA,1.15
"802",1000,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.69,NA,NA,1.15
"803",6000,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.69,NA,NA,1.15
"804",10000,0.00535570469798658,"bare",NA,NA,0,NA,NA,0.16,NA,NA,0,NA,NA,233.69,NA,NA,1.15
