"","sh","pmax","stability","S_seagrass","S_bistable","S_bare","CA_seagrass","CA_bistable","CA_bare","CS_seagrass","CS_bistable","CS_bare","CB_seagrass","CB_bistable","CB_bare","N_seagrass","N_bistable","N_bare"
"387",500,1.35906040268456,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,652.45,NA,NA,1.41
"388",1000,1.35906040268456,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,652.45,NA,NA,1.41
"389",6000,1.35906040268456,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,652.45,NA,NA,1.41
"390",10000,1.35906040268456,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,652.45,NA,NA,1.41
"391",22.7,1.37248322147651,"bistable",1934.12,21.75,0,2.5,0.79,0.45,15.4,0.33,0,27065.53,1633.95,658.89,0.02,1.63,1.41
"392",100,1.37248322147651,"bistable",1496.04,96.67,0,2.06,0.79,0.45,13.07,1.45,0,22752.82,3287.25,658.89,0.02,1.32,1.41
"393",500,1.37248322147651,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,658.89,NA,NA,1.41
"394",1000,1.37248322147651,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,658.89,NA,NA,1.41
"395",6000,1.37248322147651,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,658.89,NA,NA,1.41
"396",10000,1.37248322147651,"bare",NA,NA,0,NA,NA,0.45,NA,NA,0,NA,NA,658.89,NA,NA,1.41
"397",22.7,1.38590604026846,"bistable",1948.09,23,0,2.52,0.81,0.46,15.51,0.34,0,27268.89,1690.85,665.34,0.02,1.65,1.42
"398",100,1.38590604026846,"bistable",1508.99,102.2,0,2.08,0.82,0.46,13.17,1.52,0,22942.81,3418.19,665.34,0.02,1.33,1.42
"399",500,1.38590604026846,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,665.34,NA,NA,1.42
"400",1000,1.38590604026846,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,665.34,NA,NA,1.42
"401",6000,1.38590604026846,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,665.34,NA,NA,1.42
"402",10000,1.38590604026846,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,665.34,NA,NA,1.42
"403",22.7,1.3993288590604,"bistable",1962.06,24.3,0,2.55,0.84,0.46,15.61,0.36,0,27472.15,1749.6,671.78,0.02,1.67,1.42
"404",100,1.3993288590604,"bistable",1521.93,108,0,2.11,0.84,0.46,13.27,1.59,0,23132.79,3553.29,671.78,0.02,1.34,1.42
"405",500,1.3993288590604,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,671.78,NA,NA,1.42
"406",1000,1.3993288590604,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,671.78,NA,NA,1.42
"407",6000,1.3993288590604,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,671.78,NA,NA,1.42
"408",10000,1.3993288590604,"bare",NA,NA,0,NA,NA,0.46,NA,NA,0,NA,NA,671.78,NA,NA,1.42
"409",22.7,1.41275167785235,"bistable",1976.01,25.67,0,2.57,0.87,0.47,15.72,0.37,0,27675.3,1810.31,678.23,0.02,1.69,1.43
"410",100,1.41275167785235,"bistable",1534.87,114.08,0,2.13,0.87,0.47,13.37,1.66,0,23322.74,3692.82,678.23,0.02,1.34,1.43
"411",500,1.41275167785235,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,678.23,NA,NA,1.43
"412",1000,1.41275167785235,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,678.23,NA,NA,1.43
"413",6000,1.41275167785235,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,678.23,NA,NA,1.43
"414",10000,1.41275167785235,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,678.23,NA,NA,1.43
"415",22.7,1.4261744966443,"bistable",1989.96,27.1,0,2.6,0.89,0.47,15.82,0.39,0,27878.31,1873.07,684.68,0.02,1.71,1.43
"416",100,1.4261744966443,"bistable",1547.81,120.46,0,2.15,0.89,0.47,13.47,1.73,0,23512.62,3837.06,684.68,0.02,1.35,1.43
"417",500,1.4261744966443,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,684.68,NA,NA,1.43
"418",1000,1.4261744966443,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,684.68,NA,NA,1.43
"419",6000,1.4261744966443,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,684.68,NA,NA,1.43
"420",10000,1.4261744966443,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,684.68,NA,NA,1.43
"421",22.7,1.43959731543624,"bistable",2003.89,28.61,0,2.62,0.92,0.47,15.92,0.41,0,28081.19,1938,691.12,0.02,1.74,1.44
"422",100,1.43959731543624,"bistable",1560.73,127.16,0,2.18,0.92,0.47,13.57,1.8,0,23702.41,3986.32,691.12,0.02,1.36,1.44
"423",500,1.43959731543624,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,691.12,NA,NA,1.44
"424",1000,1.43959731543624,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,691.12,NA,NA,1.44
"425",6000,1.43959731543624,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,691.12,NA,NA,1.44
"426",10000,1.43959731543624,"bare",NA,NA,0,NA,NA,0.47,NA,NA,0,NA,NA,691.12,NA,NA,1.44
"427",22.7,1.45302013422819,"bistable",2017.8,30.19,0,2.65,0.95,0.48,16.03,0.42,0,28283.91,2005.21,697.57,0.02,1.76,1.44
"428",100,1.45302013422819,"bistable",1573.64,134.22,0,2.2,0.95,0.48,13.67,1.88,0,23892.07,4140.95,697.57,0.02,1.37,1.44
"429",500,1.45302013422819,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,697.57,NA,NA,1.44
"430",1000,1.45302013422819,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,697.57,NA,NA,1.44
"431",6000,1.45302013422819,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,697.57,NA,NA,1.44
"432",10000,1.45302013422819,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,697.57,NA,NA,1.44
"433",22.7,1.46644295302013,"bistable",2031.7,31.86,0,2.67,0.98,0.48,16.13,0.44,0,28486.45,2074.84,704.01,0.02,1.78,1.44
"434",100,1.46644295302013,"bistable",1586.54,141.65,0,2.22,0.98,0.48,13.77,1.96,0,24081.58,4301.32,704.01,0.02,1.38,1.44
"435",500,1.46644295302013,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,704.01,NA,NA,1.44
"436",1000,1.46644295302013,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,704.01,NA,NA,1.44
"437",6000,1.46644295302013,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,704.01,NA,NA,1.44
"438",10000,1.46644295302013,"bare",NA,NA,0,NA,NA,0.48,NA,NA,0,NA,NA,704.01,NA,NA,1.44
"439",22.7,1.47986577181208,"bistable",2045.59,33.62,0,2.7,1.01,0.49,16.24,0.46,0,28688.81,2147.03,710.46,0.02,1.81,1.45
"440",100,1.47986577181208,"bistable",1599.42,149.49,0,2.25,1.01,0.49,13.86,2.04,0,24270.89,4467.84,710.46,0.02,1.39,1.45
"441",500,1.47986577181208,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,710.46,NA,NA,1.45
"442",1000,1.47986577181208,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,710.46,NA,NA,1.45
"443",6000,1.47986577181208,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,710.46,NA,NA,1.45
"444",10000,1.47986577181208,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,710.46,NA,NA,1.45
"445",22.7,1.49328859060403,"bistable",2059.45,35.48,0,2.72,1.04,0.49,16.34,0.48,0,28890.95,2221.92,716.91,0.02,1.83,1.45
"446",100,1.49328859060403,"bistable",1612.28,157.76,0,2.27,1.04,0.49,13.96,2.12,0,24459.96,4640.96,716.91,0.02,1.4,1.45
"447",500,1.49328859060403,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,716.91,NA,NA,1.45
"448",1000,1.49328859060403,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,716.91,NA,NA,1.45
"449",6000,1.49328859060403,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,716.91,NA,NA,1.45
"450",10000,1.49328859060403,"bare",NA,NA,0,NA,NA,0.49,NA,NA,0,NA,NA,716.91,NA,NA,1.45
"451",22.7,1.50671140939597,"bistable",2073.3,37.44,0,2.75,1.07,0.5,16.44,0.5,0,29092.86,2299.69,723.35,0.02,1.86,1.46
"452",100,1.50671140939597,"bistable",1625.11,166.51,0,2.3,1.07,0.5,14.06,2.21,0,24648.74,4821.18,723.35,0.03,1.41,1.46
"453",500,1.50671140939597,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,723.35,NA,NA,1.46
"454",1000,1.50671140939597,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,723.35,NA,NA,1.46
"455",6000,1.50671140939597,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,723.35,NA,NA,1.46
"456",10000,1.50671140939597,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,723.35,NA,NA,1.46
"457",22.7,1.52013422818792,"bistable",2087.12,39.52,0,2.77,1.11,0.5,16.55,0.52,0,29294.52,2380.51,729.8,0.02,1.88,1.46
"458",100,1.52013422818792,"bistable",1637.92,175.78,0,2.32,1.11,0.5,14.16,2.31,0,24837.18,5009.05,729.8,0.03,1.42,1.46
"459",500,1.52013422818792,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,729.8,NA,NA,1.46
"460",1000,1.52013422818792,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,729.8,NA,NA,1.46
"461",6000,1.52013422818792,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,729.8,NA,NA,1.46
"462",10000,1.52013422818792,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,729.8,NA,NA,1.46
"463",22.7,1.53355704697987,"bistable",2100.92,41.73,0,2.8,1.14,0.5,16.65,0.54,0,29495.89,2464.58,736.25,0.02,1.91,1.46
"464",100,1.53355704697987,"bistable",1650.69,185.61,0,2.34,1.14,0.5,14.25,2.4,0,25025.22,5205.19,736.25,0.03,1.43,1.46
"465",500,1.53355704697987,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,736.25,NA,NA,1.46
"466",1000,1.53355704697987,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,736.25,NA,NA,1.46
"467",6000,1.53355704697987,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,736.25,NA,NA,1.46
"468",10000,1.53355704697987,"bare",NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,736.25,NA,NA,1.46
"469",22.7,1.54697986577181,"bistable",2114.69,44.07,0,2.82,1.18,0.51,16.75,0.57,0,29696.94,2552.11,742.69,0.02,1.94,1.47
"470",100,1.54697986577181,"bistable",1663.42,196.05,0,2.37,1.18,0.51,14.35,2.51,0,25212.8,5410.28,742.69,0.03,1.45,1.47
"471",500,1.54697986577181,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,742.69,NA,NA,1.47
"472",1000,1.54697986577181,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,742.69,NA,NA,1.47
"473",6000,1.54697986577181,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,742.69,NA,NA,1.47
"474",10000,1.54697986577181,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,742.69,NA,NA,1.47
"475",22.7,1.56040268456376,"bistable",2128.43,46.56,0,2.85,1.22,0.51,16.85,0.59,0,29897.64,2643.34,749.14,0.02,1.97,1.47
"476",100,1.56040268456376,"bistable",1676.1,207.15,0,2.39,1.22,0.51,14.45,2.61,0,25399.83,5625.08,749.14,0.03,1.46,1.47
"477",500,1.56040268456376,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,749.14,NA,NA,1.47
"478",1000,1.56040268456376,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,749.14,NA,NA,1.47
"479",6000,1.56040268456376,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,749.14,NA,NA,1.47
"480",10000,1.56040268456376,"bare",NA,NA,0,NA,NA,0.51,NA,NA,0,NA,NA,749.14,NA,NA,1.47
"481",22.7,1.5738255033557,"bistable",2142.13,49.21,0,2.87,1.26,0.52,16.96,0.62,0,30097.96,2738.53,755.58,0.02,2,1.48
"482",100,1.5738255033557,"bistable",1688.73,219,0,2.41,1.26,0.52,14.54,2.73,0,25586.24,5850.46,755.58,0.03,1.47,1.48
"483",500,1.5738255033557,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,755.58,NA,NA,1.48
"484",1000,1.5738255033557,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,755.58,NA,NA,1.48
"485",6000,1.5738255033557,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,755.58,NA,NA,1.48
"486",10000,1.5738255033557,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,755.58,NA,NA,1.48
"487",22.7,1.58724832214765,"bistable",2155.8,52.04,0,2.9,1.3,0.52,17.06,0.64,0,30297.84,2837.97,762.03,0.03,2.03,1.48
"488",100,1.58724832214765,"bistable",1701.31,231.65,0,2.44,1.3,0.52,14.64,2.84,0,25771.91,6087.36,762.03,0.03,1.48,1.48
"489",500,1.58724832214765,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,762.03,NA,NA,1.48
"490",1000,1.58724832214765,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,762.03,NA,NA,1.48
"491",6000,1.58724832214765,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,762.03,NA,NA,1.48
"492",10000,1.58724832214765,"bare",NA,NA,0,NA,NA,0.52,NA,NA,0,NA,NA,762.03,NA,NA,1.48
"493",22.7,1.6006711409396,"bistable",2169.43,55.07,0,2.92,1.34,0.53,17.16,0.67,0,30497.24,2941.98,768.48,0.03,2.06,1.48
"494",100,1.6006711409396,"bistable",1713.81,245.18,0,2.46,1.34,0.53,14.73,2.97,0,25956.73,6336.89,768.48,0.03,1.49,1.48
"495",500,1.6006711409396,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,768.48,NA,NA,1.48
"496",1000,1.6006711409396,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,768.48,NA,NA,1.48
"497",6000,1.6006711409396,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,768.48,NA,NA,1.48
"498",10000,1.6006711409396,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,768.48,NA,NA,1.48
"499",22.7,1.61409395973154,"bistable",2183.01,58.32,0,2.95,1.38,0.53,17.26,0.7,0,30696.1,3050.91,774.92,0.03,2.1,1.49
"500",100,1.61409395973154,"bistable",1726.22,259.71,0,2.48,1.38,0.53,14.83,3.1,0,26140.56,6600.29,774.92,0.04,1.51,1.49
"501",500,1.61409395973154,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,774.92,NA,NA,1.49
"502",1000,1.61409395973154,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,774.92,NA,NA,1.49
"503",6000,1.61409395973154,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,774.92,NA,NA,1.49
"504",10000,1.61409395973154,"bare",NA,NA,0,NA,NA,0.53,NA,NA,0,NA,NA,774.92,NA,NA,1.49
"505",22.7,1.62751677852349,"bistable",2196.54,61.81,0,2.97,1.43,0.54,17.36,0.73,0,30894.36,3165.17,781.37,0.03,2.13,1.49
"506",100,1.62751677852349,"bistable",1738.55,275.33,0,2.51,1.43,0.54,14.92,3.25,0,26323.25,6878.97,781.37,0.04,1.52,1.49
"507",500,1.62751677852349,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,781.37,NA,NA,1.49
"508",1000,1.62751677852349,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,781.37,NA,NA,1.49
"509",6000,1.62751677852349,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,781.37,NA,NA,1.49
"510",10000,1.62751677852349,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,781.37,NA,NA,1.49
"511",22.7,1.64093959731544,"bistable",2210.01,65.57,0,2.99,1.48,0.54,17.46,0.77,0,31091.93,3285.2,787.82,0.03,2.17,1.5
"512",100,1.64093959731544,"bistable",1750.76,292.17,0,2.53,1.48,0.54,15.01,3.4,0,26504.59,7174.55,787.82,0.04,1.53,1.5
"513",500,1.64093959731544,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,787.82,NA,NA,1.5
"514",1000,1.64093959731544,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,787.82,NA,NA,1.5
"515",6000,1.64093959731544,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,787.82,NA,NA,1.5
"516",10000,1.64093959731544,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,787.82,NA,NA,1.5
"517",22.7,1.65436241610738,"bistable",2223.42,69.63,0,3.02,1.53,0.54,17.56,0.81,0,31288.74,3411.52,794.26,0.03,2.21,1.5
"518",100,1.65436241610738,"bistable",1762.84,310.38,0,2.55,1.53,0.54,15.1,3.56,0,26684.37,7488.92,794.26,0.04,1.54,1.5
"519",500,1.65436241610738,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,794.26,NA,NA,1.5
"520",1000,1.65436241610738,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,794.26,NA,NA,1.5
"521",6000,1.65436241610738,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,794.26,NA,NA,1.5
"522",10000,1.65436241610738,"bare",NA,NA,0,NA,NA,0.54,NA,NA,0,NA,NA,794.26,NA,NA,1.5
"523",22.7,1.66778523489933,"bistable",2236.75,74.04,0,3.04,1.58,0.55,17.66,0.84,0,31484.68,3544.71,800.71,0.03,2.25,1.5
"524",100,1.66778523489933,"bistable",1774.77,330.14,0,2.58,1.58,0.55,15.19,3.74,0,26862.29,7824.24,800.71,0.04,1.55,1.5
"525",500,1.66778523489933,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,800.71,NA,NA,1.5
"526",1000,1.66778523489933,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,800.71,NA,NA,1.5
"527",6000,1.66778523489933,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,800.71,NA,NA,1.5
"528",10000,1.66778523489933,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,800.71,NA,NA,1.5
"529",22.7,1.68120805369128,"bistable",2250,78.82,0,3.07,1.63,0.55,17.76,0.89,0,31679.62,3685.42,807.16,0.04,2.29,1.51
"530",100,1.68120805369128,"bistable",1786.52,351.63,0,2.6,1.63,0.55,15.28,3.92,0,27038.03,8183.07,807.16,0.05,1.56,1.51
"531",500,1.68120805369128,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,807.16,NA,NA,1.51
"532",1000,1.68120805369128,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,807.16,NA,NA,1.51
"533",6000,1.68120805369128,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,807.16,NA,NA,1.51
"534",10000,1.68120805369128,"bare",NA,NA,0,NA,NA,0.55,NA,NA,0,NA,NA,807.16,NA,NA,1.51
"535",22.7,1.69463087248322,"bistable",2263.15,84.04,0,3.09,1.69,0.56,17.85,0.93,0,31873.43,3834.43,813.6,0.04,2.33,1.51
"536",100,1.69463087248322,"bistable",1798.06,375.11,0,2.62,1.69,0.56,15.37,4.13,0,27211.15,8568.41,813.6,0.05,1.57,1.51
"537",500,1.69463087248322,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,813.6,NA,NA,1.51
"538",1000,1.69463087248322,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,813.6,NA,NA,1.51
"539",6000,1.69463087248322,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,813.6,NA,NA,1.51
"540",10000,1.69463087248322,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,813.6,NA,NA,1.51
"541",22.7,1.70805369127517,"bistable",2276.19,89.75,0,3.12,1.74,0.56,17.95,0.98,0,32065.94,3992.62,820.05,0.04,2.37,1.52
"542",100,1.70805369127517,"bistable",1809.34,400.85,0,2.65,1.74,0.56,15.45,4.35,0,27381.14,8983.82,820.05,0.05,1.58,1.52
"543",500,1.70805369127517,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,820.05,NA,NA,1.52
"544",1000,1.70805369127517,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,820.05,NA,NA,1.52
"545",6000,1.70805369127517,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,820.05,NA,NA,1.52
"546",10000,1.70805369127517,"bare",NA,NA,0,NA,NA,0.56,NA,NA,0,NA,NA,820.05,NA,NA,1.52
"547",22.7,1.72147651006711,"bistable",2289.1,96.02,0,3.14,1.8,0.57,18.05,1.04,0,32256.93,4161.05,826.5,0.04,2.42,1.52
"548",100,1.72147651006711,"bistable",1820.3,429.2,0,2.67,1.8,0.57,15.54,4.59,0,27547.33,9433.58,826.5,0.06,1.58,1.52
"549",500,1.72147651006711,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,826.5,NA,NA,1.52
"550",1000,1.72147651006711,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,826.5,NA,NA,1.52
"551",6000,1.72147651006711,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,826.5,NA,NA,1.52
"552",10000,1.72147651006711,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,826.5,NA,NA,1.52
"553",22.7,1.73489932885906,"bistable",2301.87,102.95,0,3.17,1.87,0.57,18.14,1.1,0,32446.17,4340.93,832.95,0.04,2.46,1.52
"554",100,1.73489932885906,"bistable",1830.89,460.59,0,2.69,1.87,0.57,15.62,4.85,0,27708.84,9922.87,832.95,0.06,1.59,1.52
"555",500,1.73489932885906,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,832.95,NA,NA,1.52
"556",1000,1.73489932885906,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,832.95,NA,NA,1.52
"557",6000,1.73489932885906,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,832.95,NA,NA,1.52
"558",10000,1.73489932885906,"bare",NA,NA,0,NA,NA,0.57,NA,NA,0,NA,NA,832.95,NA,NA,1.52
"559",22.7,1.74832214765101,"bistable",2314.46,110.65,0,3.19,1.93,0.58,18.23,1.16,0,32633.34,4533.76,839.39,0.05,2.51,1.53
"560",100,1.74832214765101,"bistable",1841,495.52,0,2.72,1.93,0.58,15.69,5.14,0,27864.54,10458.05,839.39,0.07,1.58,1.53
"561",500,1.74832214765101,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,839.39,NA,NA,1.53
"562",1000,1.74832214765101,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,839.39,NA,NA,1.53
"563",6000,1.74832214765101,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,839.39,NA,NA,1.53
"564",10000,1.74832214765101,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,839.39,NA,NA,1.53
"565",22.7,1.76174496644295,"bistable",2326.84,119.23,0,3.22,2,0.58,18.32,1.23,0,32818.07,4741.3,845.84,0.05,2.56,1.53
"566",100,1.76174496644295,"bistable",1850.5,534.65,0,2.74,2,0.58,15.76,5.47,0,28012.91,11047,845.84,0.07,1.58,1.53
"567",500,1.76174496644295,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,845.84,NA,NA,1.53
"568",1000,1.76174496644295,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,845.84,NA,NA,1.53
"569",6000,1.76174496644295,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,845.84,NA,NA,1.53
"570",10000,1.76174496644295,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,845.84,NA,NA,1.53
"571",22.7,1.7751677852349,"bistable",2338.98,128.87,0,3.24,2.07,0.58,18.41,1.31,0,32999.87,4965.74,852.29,0.05,2.61,1.54
"572",100,1.7751677852349,"bistable",1859.24,578.78,0,2.76,2.07,0.58,15.83,5.83,0,28151.83,11699.68,852.29,0.08,1.57,1.54
"573",500,1.7751677852349,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,852.29,NA,NA,1.54
"574",1000,1.7751677852349,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,852.29,NA,NA,1.54
"575",6000,1.7751677852349,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,852.29,NA,NA,1.54
"576",10000,1.7751677852349,"bare",NA,NA,0,NA,NA,0.58,NA,NA,0,NA,NA,852.29,NA,NA,1.54
"577",22.7,1.78859060402685,"bistable",2350.82,139.77,0,3.27,2.14,0.59,18.5,1.41,0,33178.14,5209.76,858.73,0.06,2.66,1.54
"578",100,1.78859060402685,"bistable",1866.96,628.97,0,2.79,2.14,0.59,15.89,6.24,0,28278.31,12428.91,858.73,0.09,1.55,1.54
"579",500,1.78859060402685,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,858.73,NA,NA,1.54
"580",1000,1.78859060402685,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,858.73,NA,NA,1.54
"581",6000,1.78859060402685,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,858.73,NA,NA,1.54
"582",10000,1.78859060402685,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,858.73,NA,NA,1.54
"583",22.7,1.80201342281879,"bistable",2362.3,152.19,0,3.29,2.22,0.59,18.59,1.51,0,33352.09,5476.76,865.18,0.06,2.71,1.54
"584",100,1.80201342281879,"bistable",1873.31,686.61,0,2.81,2.22,0.59,15.93,6.71,0,28387.92,13251.52,865.18,0.1,1.53,1.54
"585",500,1.80201342281879,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,865.18,NA,NA,1.54
"586",1000,1.80201342281879,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,865.18,NA,NA,1.54
"587",6000,1.80201342281879,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,865.18,NA,NA,1.54
"588",10000,1.80201342281879,"bare",NA,NA,0,NA,NA,0.59,NA,NA,0,NA,NA,865.18,NA,NA,1.54
"589",22.7,1.81543624161074,"bistable",2373.32,166.47,0,3.31,2.3,0.6,18.67,1.63,0,33520.68,5771.08,871.63,0.07,2.76,1.55
