"","temp","hes","stability","S","CA","CS","CB","N"
"12548",304.904362416107,0.601342281879195,"bistable",792.61,0.76,6.11,6386.26,0.01
"12549",304.96677852349,0.601342281879195,"bistable",792.29,0.76,6.11,6352.79,0.01
"12550",305.029194630872,0.601342281879195,"bistable",791.93,0.75,6.11,6319.25,0.01
"12551",305.091610738255,0.601342281879195,"bistable",791.54,0.75,6.1,6285.6,0.01
"12552",305.154026845638,0.601342281879195,"bistable",791.09,0.75,6.1,6251.77,0.01
"12553",305.21644295302,0.601342281879195,"bistable",790.59,0.75,6.1,6217.72,0.02
"12554",305.278859060403,0.601342281879195,"bistable",790.02,0.75,6.09,6183.36,0.02
"12555",305.341275167785,0.601342281879195,"bistable",789.37,0.75,6.09,6148.59,0.02
"12556",305.403691275168,0.601342281879195,"bistable",788.61,0.75,6.08,6113.28,0.02
"12557",305.46610738255,0.601342281879195,"bistable",787.72,0.75,6.07,6077.25,0.02
"12558",305.528523489933,0.601342281879195,"bistable",786.67,0.74,6.07,6040.26,0.02
"12559",305.590939597315,0.601342281879195,"bistable",785.41,0.74,6.06,6001.98,0.02
"12560",305.653355704698,0.601342281879195,"bistable",783.86,0.74,6.04,5961.92,0.03
"12561",305.715771812081,0.601342281879195,"bistable",781.92,0.74,6.03,5919.35,0.03
"12562",305.778187919463,0.601342281879195,"bistable",779.41,0.74,6.01,5873.1,0.03
"12563",305.840604026846,0.601342281879195,"bistable",776.05,0.74,5.98,5821.24,0.04
"12564",305.903020134228,0.601342281879195,"bistable",771.33,0.74,5.94,5760.22,0.05
"12565",305.965436241611,0.601342281879195,"bistable",764.17,0.73,5.89,5682.85,0.06
"12566",306.027852348993,0.601342281879195,"bistable",752,0.73,5.79,5571.67,0.08
"12567",306.090268456376,0.601342281879195,"bistable",726.42,0.73,5.59,5369.47,0.12
"12568",306.152684563758,0.601342281879195,"bistable",614.83,0.71,4.71,4581.57,0.29
"12569",306.215100671141,0.601342281879195,"bare",0,0.14,0,117.3,1.15
"12570",306.277516778523,0.601342281879195,"bare",0,0.14,0,116.58,1.15
"12571",306.339932885906,0.601342281879195,"bare",0,0.14,0,115.86,1.15
"12572",306.402348993289,0.601342281879195,"bare",0,0.14,0,115.14,1.15
"12573",306.464765100671,0.601342281879195,"bare",0,0.14,0,114.43,1.15
"12574",306.527181208054,0.601342281879195,"bare",0,0.14,0,113.72,1.15
"12575",306.589597315436,0.601342281879195,"bare",0,0.14,0,113.02,1.15
"12576",306.652013422819,0.601342281879195,"bare",0,0.14,0,112.32,1.15
"12577",306.714429530201,0.601342281879195,"bare",0,0.14,0,111.63,1.15
"12578",306.776845637584,0.601342281879195,"bare",0,0.14,0,110.94,1.15
"12579",306.839261744966,0.601342281879195,"bare",0,0.14,0,110.25,1.15
"12580",306.901677852349,0.601342281879195,"bare",0,0.14,0,109.57,1.15
"12581",306.964093959732,0.601342281879195,"bare",0,0.14,0,108.89,1.15
"12582",307.026510067114,0.601342281879195,"bare",0,0.14,0,108.21,1.15
"12583",307.088926174497,0.601342281879195,"bare",0,0.14,0,107.54,1.15
"12584",307.151342281879,0.601342281879195,"bare",0,0.14,0,106.87,1.15
"12585",307.213758389262,0.601342281879195,"bare",0,0.14,0,106.21,1.15
"12586",307.276174496644,0.601342281879195,"bare",0,0.14,0,105.55,1.15
"12587",307.338590604027,0.601342281879195,"bare",0,0.14,0,104.9,1.15
"12588",307.401006711409,0.601342281879195,"bare",0,0.14,0,104.24,1.15
"12589",307.463422818792,0.601342281879195,"bare",0,0.14,0,103.6,1.15
"12590",307.525838926174,0.601342281879195,"bare",0,0.14,0,102.95,1.15
"12591",307.588255033557,0.601342281879195,"bare",0,0.14,0,102.31,1.15
"12592",307.65067114094,0.601342281879195,"bare",0,0.14,0,101.67,1.15
"12593",307.713087248322,0.601342281879195,"bare",0,0.14,0,101.04,1.15
"12594",307.775503355705,0.601342281879195,"bare",0,0.14,0,100.41,1.15
"12595",307.837919463087,0.601342281879195,"bare",0,0.14,0,99.79,1.15
"12596",307.90033557047,0.601342281879195,"bare",0,0.14,0,99.17,1.15
"12597",307.962751677852,0.601342281879195,"bare",0,0.13,0,98.55,1.15
"12598",308.025167785235,0.601342281879195,"bare",0,0.13,0,97.93,1.15
"12599",308.087583892617,0.601342281879195,"bare",0,0.13,0,97.32,1.15
"12600",308.15,0.601342281879195,"bare",0,0.13,0,96.71,1.15
"12601",298.85,0.60738255033557,"seagrass",799,0.87,6.18,10413.02,0
"12602",298.912416107383,0.60738255033557,"seagrass",799,0.87,6.18,10360.79,0
"12603",298.974832214765,0.60738255033557,"seagrass",799.01,0.86,6.18,10308.83,0
"12604",299.037248322148,0.60738255033557,"seagrass",799.01,0.86,6.18,10257.15,0
"12605",299.09966442953,0.60738255033557,"seagrass",799.02,0.86,6.18,10205.74,0
"12606",299.162080536913,0.60738255033557,"seagrass",799.02,0.86,6.18,10154.61,0
"12607",299.224496644295,0.60738255033557,"seagrass",799.02,0.86,6.18,10103.74,0
"12608",299.286912751678,0.60738255033557,"seagrass",799.03,0.86,6.18,10053.14,0
"12609",299.34932885906,0.60738255033557,"seagrass",799.03,0.86,6.18,10002.81,0
"12610",299.411744966443,0.60738255033557,"seagrass",799.03,0.86,6.18,9952.75,0
"12611",299.474161073826,0.60738255033557,"seagrass",799.04,0.86,6.18,9902.95,0
"12612",299.536577181208,0.60738255033557,"seagrass",799.04,0.86,6.18,9853.41,0
"12613",299.598993288591,0.60738255033557,"seagrass",799.04,0.85,6.18,9804.13,0
"12614",299.661409395973,0.60738255033557,"seagrass",799.04,0.85,6.18,9755.11,0
"12615",299.723825503356,0.60738255033557,"seagrass",799.04,0.85,6.18,9706.35,0
"12616",299.786241610738,0.60738255033557,"seagrass",799.04,0.85,6.18,9657.84,0
"12617",299.848657718121,0.60738255033557,"seagrass",799.05,0.85,6.18,9609.59,0
"12618",299.911073825503,0.60738255033557,"seagrass",799.05,0.85,6.18,9561.6,0
"12619",299.973489932886,0.60738255033557,"seagrass",799.05,0.85,6.18,9513.85,0
"12620",300.035906040268,0.60738255033557,"seagrass",799.05,0.85,6.18,9466.36,0.01
"12621",300.098322147651,0.60738255033557,"seagrass",799.05,0.85,6.18,9419.11,0.01
"12622",300.160738255034,0.60738255033557,"seagrass",799.05,0.84,6.18,9372.12,0.01
"12623",300.223154362416,0.60738255033557,"seagrass",799.04,0.84,6.18,9325.36,0.01
"12624",300.285570469799,0.60738255033557,"seagrass",799.04,0.84,6.18,9278.86,0.01
"12625",300.347986577181,0.60738255033557,"seagrass",799.04,0.84,6.18,9232.59,0.01
"12626",300.410402684564,0.60738255033557,"seagrass",799.04,0.84,6.18,9186.57,0.01
"12627",300.472818791946,0.60738255033557,"seagrass",799.04,0.84,6.18,9140.79,0.01
"12628",300.535234899329,0.60738255033557,"seagrass",799.03,0.84,6.18,9095.24,0.01
"12629",300.597651006711,0.60738255033557,"seagrass",799.03,0.84,6.18,9049.94,0.01
"12630",300.660067114094,0.60738255033557,"seagrass",799.03,0.84,6.18,9004.87,0.01
"12631",300.722483221477,0.60738255033557,"seagrass",799.02,0.84,6.18,8960.03,0.01
"12632",300.784899328859,0.60738255033557,"seagrass",799.02,0.83,6.18,8915.43,0.01
"12633",300.847315436242,0.60738255033557,"seagrass",799.01,0.83,6.18,8871.06,0.01
"12634",300.909731543624,0.60738255033557,"seagrass",799.01,0.83,6.17,8826.92,0.01
"12635",300.972147651007,0.60738255033557,"seagrass",799,0.83,6.17,8783.01,0.01
"12636",301.034563758389,0.60738255033557,"seagrass",798.99,0.83,6.17,8739.32,0.01
"12637",301.096979865772,0.60738255033557,"seagrass",798.99,0.83,6.17,8695.86,0.01
"12638",301.159395973154,0.60738255033557,"seagrass",798.98,0.83,6.17,8652.63,0.01
"12639",301.221812080537,0.60738255033557,"seagrass",798.97,0.83,6.17,8609.62,0.01
"12640",301.284228187919,0.60738255033557,"seagrass",798.96,0.83,6.17,8566.83,0.01
"12641",301.346644295302,0.60738255033557,"seagrass",798.95,0.82,6.17,8524.27,0.01
"12642",301.409060402685,0.60738255033557,"seagrass",798.94,0.82,6.17,8481.92,0.01
"12643",301.471476510067,0.60738255033557,"seagrass",798.93,0.82,6.17,8439.79,0.01
"12644",301.53389261745,0.60738255033557,"seagrass",798.92,0.82,6.17,8397.87,0.01
"12645",301.596308724832,0.60738255033557,"seagrass",798.91,0.82,6.17,8356.18,0.01
"12646",301.658724832215,0.60738255033557,"seagrass",798.9,0.82,6.17,8314.69,0.01
"12647",301.721140939597,0.60738255033557,"seagrass",798.88,0.82,6.17,8273.42,0.01
"12648",301.78355704698,0.60738255033557,"seagrass",798.87,0.82,6.17,8232.36,0.01
"12649",301.845973154362,0.60738255033557,"seagrass",798.85,0.82,6.17,8191.5,0.01
"12650",301.908389261745,0.60738255033557,"seagrass",798.84,0.81,6.17,8150.86,0.01
"12651",301.970805369128,0.60738255033557,"seagrass",798.82,0.81,6.17,8110.42,0.01
"12652",302.03322147651,0.60738255033557,"seagrass",798.8,0.81,6.17,8070.19,0.01
"12653",302.095637583893,0.60738255033557,"seagrass",798.78,0.81,6.17,8030.16,0.01
"12654",302.158053691275,0.60738255033557,"seagrass",798.76,0.81,6.17,7990.33,0.01
"12655",302.220469798658,0.60738255033557,"seagrass",798.74,0.81,6.17,7950.7,0.01
"12656",302.28288590604,0.60738255033557,"seagrass",798.72,0.81,6.17,7911.28,0.01
"12657",302.345302013423,0.60738255033557,"seagrass",798.7,0.81,6.17,7872.05,0.01
"12658",302.407718120805,0.60738255033557,"seagrass",798.67,0.8,6.17,7833.01,0.01
"12659",302.470134228188,0.60738255033557,"seagrass",798.65,0.8,6.17,7794.17,0.01
"12660",302.53255033557,0.60738255033557,"seagrass",798.62,0.8,6.17,7755.53,0.01
"12661",302.594966442953,0.60738255033557,"seagrass",798.59,0.8,6.17,7717.08,0.01
"12662",302.657382550336,0.60738255033557,"seagrass",798.57,0.8,6.17,7678.81,0.01
"12663",302.719798657718,0.60738255033557,"seagrass",798.53,0.8,6.17,7640.74,0.01
"12664",302.782214765101,0.60738255033557,"seagrass",798.5,0.8,6.17,7602.85,0.01
"12665",302.844630872483,0.60738255033557,"seagrass",798.47,0.8,6.17,7565.15,0.01
"12666",302.907046979866,0.60738255033557,"seagrass",798.43,0.8,6.17,7527.63,0.01
"12667",302.969463087248,0.60738255033557,"seagrass",798.39,0.79,6.17,7490.29,0.01
"12668",303.031879194631,0.60738255033557,"seagrass",798.35,0.79,6.17,7453.13,0.01
"12669",303.094295302013,0.60738255033557,"seagrass",798.31,0.79,6.17,7416.15,0.01
"12670",303.156711409396,0.60738255033557,"seagrass",798.27,0.79,6.17,7379.35,0.01
"12671",303.219127516779,0.60738255033557,"seagrass",798.22,0.79,6.17,7342.72,0.01
"12672",303.281543624161,0.60738255033557,"seagrass",798.17,0.79,6.16,7306.26,0.01
"12673",303.343959731544,0.60738255033557,"seagrass",798.12,0.79,6.16,7269.97,0.01
"12674",303.406375838926,0.60738255033557,"seagrass",798.06,0.79,6.16,7233.85,0.01
"12675",303.468791946309,0.60738255033557,"seagrass",798.01,0.79,6.16,7197.89,0.01
"12676",303.531208053691,0.60738255033557,"seagrass",797.94,0.78,6.16,7162.1,0.01
"12677",303.593624161074,0.60738255033557,"seagrass",797.88,0.78,6.16,7126.47,0.01
"12678",303.656040268456,0.60738255033557,"seagrass",797.81,0.78,6.16,7090.99,0.01
"12679",303.718456375839,0.60738255033557,"seagrass",797.74,0.78,6.16,7055.67,0.01
"12680",303.780872483221,0.60738255033557,"seagrass",797.66,0.78,6.16,7020.5,0.01
"12681",303.843288590604,0.60738255033557,"seagrass",797.58,0.78,6.16,6985.48,0.01
"12682",303.905704697987,0.60738255033557,"bistable",797.49,0.78,6.16,6950.6,0.01
"12683",303.968120805369,0.60738255033557,"bistable",797.4,0.78,6.16,6915.86,0.01
"12684",304.030536912752,0.60738255033557,"bistable",797.3,0.77,6.16,6881.26,0.01
"12685",304.092953020134,0.60738255033557,"bistable",797.2,0.77,6.16,6846.79,0.01
"12686",304.155369127517,0.60738255033557,"bistable",797.08,0.77,6.15,6812.45,0.01
"12687",304.217785234899,0.60738255033557,"bistable",796.96,0.77,6.15,6778.23,0.01
"12688",304.280201342282,0.60738255033557,"bistable",796.84,0.77,6.15,6744.12,0.01
"12689",304.342617449664,0.60738255033557,"bistable",796.7,0.77,6.15,6710.13,0.01
"12690",304.405033557047,0.60738255033557,"bistable",796.55,0.77,6.15,6676.23,0.01
"12691",304.46744966443,0.60738255033557,"bistable",796.39,0.77,6.15,6642.43,0.01
"12692",304.529865771812,0.60738255033557,"bistable",796.22,0.76,6.15,6608.71,0.01
"12693",304.592281879195,0.60738255033557,"bistable",796.03,0.76,6.15,6575.06,0.01
"12694",304.654697986577,0.60738255033557,"bistable",795.83,0.76,6.14,6541.47,0.01
"12695",304.71711409396,0.60738255033557,"bistable",795.61,0.76,6.14,6507.93,0.01
"12696",304.779530201342,0.60738255033557,"bistable",795.37,0.76,6.14,6474.41,0.01
"12697",304.841946308725,0.60738255033557,"bistable",795.1,0.76,6.14,6440.9,0.01
"12698",304.904362416107,0.60738255033557,"bistable",794.81,0.76,6.14,6407.38,0.01
"12699",304.96677852349,0.60738255033557,"bistable",794.49,0.76,6.13,6373.82,0.01
"12700",305.029194630872,0.60738255033557,"bistable",794.14,0.76,6.13,6340.18,0.01
"12701",305.091610738255,0.60738255033557,"bistable",793.74,0.75,6.13,6306.43,0.01
"12702",305.154026845638,0.60738255033557,"bistable",793.3,0.75,6.12,6272.5,0.01
"12703",305.21644295302,0.60738255033557,"bistable",792.79,0.75,6.12,6238.35,0.02
"12704",305.278859060403,0.60738255033557,"bistable",792.22,0.75,6.11,6203.9,0.02
"12705",305.341275167785,0.60738255033557,"bistable",791.57,0.75,6.11,6169.03,0.02
"12706",305.403691275168,0.60738255033557,"bistable",790.81,0.75,6.1,6133.62,0.02
"12707",305.46610738255,0.60738255033557,"bistable",789.93,0.75,6.1,6097.5,0.02
"12708",305.528523489933,0.60738255033557,"bistable",788.88,0.74,6.09,6060.42,0.02
"12709",305.590939597315,0.60738255033557,"bistable",787.61,0.74,6.08,6022.05,0.02
"12710",305.653355704698,0.60738255033557,"bistable",786.07,0.74,6.07,5981.9,0.03
"12711",305.715771812081,0.60738255033557,"bistable",784.12,0.74,6.05,5939.24,0.03
"12712",305.778187919463,0.60738255033557,"bistable",781.62,0.74,6.03,5892.91,0.03
"12713",305.840604026846,0.60738255033557,"bistable",778.27,0.74,6,5840.97,0.04
"12714",305.903020134228,0.60738255033557,"bistable",773.54,0.74,5.97,5779.89,0.05
"12715",305.965436241611,0.60738255033557,"bistable",766.39,0.73,5.91,5702.47,0.06
"12716",306.027852348993,0.60738255033557,"bistable",754.24,0.73,5.82,5591.33,0.08
"12717",306.090268456376,0.60738255033557,"bistable",728.72,0.73,5.61,5389.46,0.12
"12718",306.152684563758,0.60738255033557,"bistable",618.44,0.71,4.75,4610.34,0.29
"12719",306.215100671141,0.60738255033557,"bare",0,0.14,0,117.3,1.15
"12720",306.277516778523,0.60738255033557,"bare",0,0.14,0,116.58,1.15
"12721",306.339932885906,0.60738255033557,"bare",0,0.14,0,115.86,1.15
"12722",306.402348993289,0.60738255033557,"bare",0,0.14,0,115.14,1.15
"12723",306.464765100671,0.60738255033557,"bare",0,0.14,0,114.43,1.15
"12724",306.527181208054,0.60738255033557,"bare",0,0.14,0,113.72,1.15
"12725",306.589597315436,0.60738255033557,"bare",0,0.14,0,113.02,1.15
"12726",306.652013422819,0.60738255033557,"bare",0,0.14,0,112.32,1.15
"12727",306.714429530201,0.60738255033557,"bare",0,0.14,0,111.63,1.15
"12728",306.776845637584,0.60738255033557,"bare",0,0.14,0,110.94,1.15
"12729",306.839261744966,0.60738255033557,"bare",0,0.14,0,110.25,1.15
"12730",306.901677852349,0.60738255033557,"bare",0,0.14,0,109.57,1.15
"12731",306.964093959732,0.60738255033557,"bare",0,0.14,0,108.89,1.15
"12732",307.026510067114,0.60738255033557,"bare",0,0.14,0,108.21,1.15
"12733",307.088926174497,0.60738255033557,"bare",0,0.14,0,107.54,1.15
"12734",307.151342281879,0.60738255033557,"bare",0,0.14,0,106.87,1.15
"12735",307.213758389262,0.60738255033557,"bare",0,0.14,0,106.21,1.15
"12736",307.276174496644,0.60738255033557,"bare",0,0.14,0,105.55,1.15
"12737",307.338590604027,0.60738255033557,"bare",0,0.14,0,104.9,1.15
"12738",307.401006711409,0.60738255033557,"bare",0,0.14,0,104.24,1.15
"12739",307.463422818792,0.60738255033557,"bare",0,0.14,0,103.6,1.15
"12740",307.525838926174,0.60738255033557,"bare",0,0.14,0,102.95,1.15
"12741",307.588255033557,0.60738255033557,"bare",0,0.14,0,102.31,1.15
"12742",307.65067114094,0.60738255033557,"bare",0,0.14,0,101.67,1.15
"12743",307.713087248322,0.60738255033557,"bare",0,0.14,0,101.04,1.15
"12744",307.775503355705,0.60738255033557,"bare",0,0.14,0,100.41,1.15
"12745",307.837919463087,0.60738255033557,"bare",0,0.14,0,99.79,1.15
"12746",307.90033557047,0.60738255033557,"bare",0,0.14,0,99.17,1.15
"12747",307.962751677852,0.60738255033557,"bare",0,0.13,0,98.55,1.15
"12748",308.025167785235,0.60738255033557,"bare",0,0.13,0,97.93,1.15
"12749",308.087583892617,0.60738255033557,"bare",0,0.13,0,97.32,1.15
"12750",308.15,0.60738255033557,"bare",0,0.13,0,96.71,1.15
"12751",298.85,0.613422818791946,"seagrass",801.17,0.87,6.2,10446.16,0
"12752",298.912416107383,0.613422818791946,"seagrass",801.17,0.87,6.2,10393.77,0
"12753",298.974832214765,0.613422818791946,"seagrass",801.17,0.87,6.2,10341.65,0
"12754",299.037248322148,0.613422818791946,"seagrass",801.18,0.86,6.2,10289.81,0
"12755",299.09966442953,0.613422818791946,"seagrass",801.18,0.86,6.2,10238.24,0
"12756",299.162080536913,0.613422818791946,"seagrass",801.19,0.86,6.2,10186.95,0
"12757",299.224496644295,0.613422818791946,"seagrass",801.19,0.86,6.2,10135.92,0
"12758",299.286912751678,0.613422818791946,"seagrass",801.19,0.86,6.2,10085.17,0
"12759",299.34932885906,0.613422818791946,"seagrass",801.2,0.86,6.2,10034.68,0
"12760",299.411744966443,0.613422818791946,"seagrass",801.2,0.86,6.2,9984.46,0
"12761",299.474161073826,0.613422818791946,"seagrass",801.2,0.86,6.2,9934.5,0
"12762",299.536577181208,0.613422818791946,"seagrass",801.2,0.86,6.2,9884.81,0
"12763",299.598993288591,0.613422818791946,"seagrass",801.21,0.85,6.2,9835.38,0
"12764",299.661409395973,0.613422818791946,"seagrass",801.21,0.85,6.2,9786.21,0
"12765",299.723825503356,0.613422818791946,"seagrass",801.21,0.85,6.2,9737.29,0
"12766",299.786241610738,0.613422818791946,"seagrass",801.21,0.85,6.2,9688.64,0
"12767",299.848657718121,0.613422818791946,"seagrass",801.21,0.85,6.2,9640.24,0
"12768",299.911073825503,0.613422818791946,"seagrass",801.21,0.85,6.2,9592.09,0
"12769",299.973489932886,0.613422818791946,"seagrass",801.21,0.85,6.2,9544.2,0
"12770",300.035906040268,0.613422818791946,"seagrass",801.21,0.85,6.2,9496.56,0.01
"12771",300.098322147651,0.613422818791946,"seagrass",801.21,0.85,6.2,9449.16,0.01
"12772",300.160738255034,0.613422818791946,"seagrass",801.21,0.85,6.2,9402.02,0.01
"12773",300.223154362416,0.613422818791946,"seagrass",801.21,0.84,6.2,9355.12,0.01
"12774",300.285570469799,0.613422818791946,"seagrass",801.21,0.84,6.2,9308.47,0.01
"12775",300.347986577181,0.613422818791946,"seagrass",801.21,0.84,6.2,9262.06,0.01
"12776",300.410402684564,0.613422818791946,"seagrass",801.2,0.84,6.2,9215.9,0.01
"12777",300.472818791946,0.613422818791946,"seagrass",801.2,0.84,6.2,9169.97,0.01
"12778",300.535234899329,0.613422818791946,"seagrass",801.2,0.84,6.2,9124.29,0.01
"12779",300.597651006711,0.613422818791946,"seagrass",801.2,0.84,6.2,9078.84,0.01
"12780",300.660067114094,0.613422818791946,"seagrass",801.19,0.84,6.2,9033.63,0.01
"12781",300.722483221477,0.613422818791946,"seagrass",801.19,0.84,6.2,8988.65,0.01
"12782",300.784899328859,0.613422818791946,"seagrass",801.18,0.83,6.2,8943.91,0.01
"12783",300.847315436242,0.613422818791946,"seagrass",801.18,0.83,6.2,8899.4,0.01
"12784",300.909731543624,0.613422818791946,"seagrass",801.17,0.83,6.2,8855.12,0.01
"12785",300.972147651007,0.613422818791946,"seagrass",801.17,0.83,6.2,8811.08,0.01
"12786",301.034563758389,0.613422818791946,"seagrass",801.16,0.83,6.2,8767.26,0.01
"12787",301.096979865772,0.613422818791946,"seagrass",801.15,0.83,6.2,8723.66,0.01
"12788",301.159395973154,0.613422818791946,"seagrass",801.14,0.83,6.2,8680.3,0.01
"12789",301.221812080537,0.613422818791946,"seagrass",801.14,0.83,6.2,8637.15,0.01
"12790",301.284228187919,0.613422818791946,"seagrass",801.13,0.83,6.2,8594.23,0.01
"12791",301.346644295302,0.613422818791946,"seagrass",801.12,0.82,6.2,8551.53,0.01
"12792",301.409060402685,0.613422818791946,"seagrass",801.11,0.82,6.2,8509.05,0.01
"12793",301.471476510067,0.613422818791946,"seagrass",801.1,0.82,6.2,8466.79,0.01
"12794",301.53389261745,0.613422818791946,"seagrass",801.09,0.82,6.2,8424.75,0.01
"12795",301.596308724832,0.613422818791946,"seagrass",801.07,0.82,6.2,8382.92,0.01
"12796",301.658724832215,0.613422818791946,"seagrass",801.06,0.82,6.19,8341.31,0.01
"12797",301.721140939597,0.613422818791946,"seagrass",801.05,0.82,6.19,8299.9,0.01
"12798",301.78355704698,0.613422818791946,"seagrass",801.03,0.82,6.19,8258.71,0.01
"12799",301.845973154362,0.613422818791946,"seagrass",801.02,0.82,6.19,8217.73,0.01
"12800",301.908389261745,0.613422818791946,"seagrass",801,0.81,6.19,8176.96,0.01
"12801",301.970805369128,0.613422818791946,"seagrass",800.99,0.81,6.19,8136.4,0.01
"12802",302.03322147651,0.613422818791946,"seagrass",800.97,0.81,6.19,8096.04,0.01
"12803",302.095637583893,0.613422818791946,"seagrass",800.95,0.81,6.19,8055.89,0.01
"12804",302.158053691275,0.613422818791946,"seagrass",800.93,0.81,6.19,8015.94,0.01
"12805",302.220469798658,0.613422818791946,"seagrass",800.91,0.81,6.19,7976.19,0.01
"12806",302.28288590604,0.613422818791946,"seagrass",800.89,0.81,6.19,7936.64,0.01
"12807",302.345302013423,0.613422818791946,"seagrass",800.86,0.81,6.19,7897.29,0.01
"12808",302.407718120805,0.613422818791946,"seagrass",800.84,0.81,6.19,7858.13,0.01
"12809",302.470134228188,0.613422818791946,"seagrass",800.81,0.8,6.19,7819.17,0.01
"12810",302.53255033557,0.613422818791946,"seagrass",800.79,0.8,6.19,7780.41,0.01
"12811",302.594966442953,0.613422818791946,"seagrass",800.76,0.8,6.19,7741.84,0.01
"12812",302.657382550336,0.613422818791946,"seagrass",800.73,0.8,6.19,7703.45,0.01
"12813",302.719798657718,0.613422818791946,"seagrass",800.7,0.8,6.19,7665.26,0.01
"12814",302.782214765101,0.613422818791946,"seagrass",800.67,0.8,6.19,7627.25,0.01
"12815",302.844630872483,0.613422818791946,"seagrass",800.63,0.8,6.19,7589.44,0.01
"12816",302.907046979866,0.613422818791946,"seagrass",800.6,0.8,6.19,7551.8,0.01
"12817",302.969463087248,0.613422818791946,"seagrass",800.56,0.79,6.19,7514.35,0.01
"12818",303.031879194631,0.613422818791946,"seagrass",800.52,0.79,6.19,7477.07,0.01
"12819",303.094295302013,0.613422818791946,"seagrass",800.48,0.79,6.19,7439.98,0.01
"12820",303.156711409396,0.613422818791946,"seagrass",800.43,0.79,6.19,7403.06,0.01
"12821",303.219127516779,0.613422818791946,"seagrass",800.38,0.79,6.19,7366.32,0.01
"12822",303.281543624161,0.613422818791946,"seagrass",800.34,0.79,6.19,7329.74,0.01
"12823",303.343959731544,0.613422818791946,"seagrass",800.28,0.79,6.19,7293.34,0.01
"12824",303.406375838926,0.613422818791946,"seagrass",800.23,0.79,6.19,7257.11,0.01
"12825",303.468791946309,0.613422818791946,"seagrass",800.17,0.79,6.18,7221.04,0.01
"12826",303.531208053691,0.613422818791946,"seagrass",800.11,0.78,6.18,7185.14,0.01
"12827",303.593624161074,0.613422818791946,"seagrass",800.04,0.78,6.18,7149.4,0.01
"12828",303.656040268456,0.613422818791946,"seagrass",799.98,0.78,6.18,7113.81,0.01
"12829",303.718456375839,0.613422818791946,"seagrass",799.9,0.78,6.18,7078.38,0.01
"12830",303.780872483221,0.613422818791946,"seagrass",799.83,0.78,6.18,7043.1,0.01
"12831",303.843288590604,0.613422818791946,"seagrass",799.74,0.78,6.18,7007.97,0.01
"12832",303.905704697987,0.613422818791946,"bistable",799.66,0.78,6.18,6972.99,0.01
"12833",303.968120805369,0.613422818791946,"bistable",799.56,0.78,6.18,6938.15,0.01
"12834",304.030536912752,0.613422818791946,"bistable",799.47,0.77,6.18,6903.44,0.01
"12835",304.092953020134,0.613422818791946,"bistable",799.36,0.77,6.18,6868.87,0.01
"12836",304.155369127517,0.613422818791946,"bistable",799.25,0.77,6.18,6834.42,0.01
"12837",304.217785234899,0.613422818791946,"bistable",799.13,0.77,6.18,6800.09,0.01
"12838",304.280201342282,0.613422818791946,"bistable",799,0.77,6.17,6765.88,0.01
"12839",304.342617449664,0.613422818791946,"bistable",798.86,0.77,6.17,6731.78,0.01
"12840",304.405033557047,0.613422818791946,"bistable",798.71,0.77,6.17,6697.79,0.01
"12841",304.46744966443,0.613422818791946,"bistable",798.55,0.77,6.17,6663.88,0.01
"12842",304.529865771812,0.613422818791946,"bistable",798.38,0.77,6.17,6630.06,0.01
"12843",304.592281879195,0.613422818791946,"bistable",798.2,0.76,6.17,6596.31,0.01
"12844",304.654697986577,0.613422818791946,"bistable",797.99,0.76,6.17,6562.62,0.01
"12845",304.71711409396,0.613422818791946,"bistable",797.77,0.76,6.16,6528.98,0.01
"12846",304.779530201342,0.613422818791946,"bistable",797.53,0.76,6.16,6495.36,0.01
"12847",304.841946308725,0.613422818791946,"bistable",797.27,0.76,6.16,6461.76,0.01
"12848",304.904362416107,0.613422818791946,"bistable",796.98,0.76,6.16,6428.14,0.01
"12849",304.96677852349,0.613422818791946,"bistable",796.66,0.76,6.15,6394.48,0.01
"12850",305.029194630872,0.613422818791946,"bistable",796.3,0.76,6.15,6360.74,0.01
"12851",305.091610738255,0.613422818791946,"bistable",795.9,0.75,6.15,6326.89,0.01
"12852",305.154026845638,0.613422818791946,"bistable",795.46,0.75,6.14,6292.87,0.01
"12853",305.21644295302,0.613422818791946,"bistable",794.96,0.75,6.14,6258.63,0.02
"12854",305.278859060403,0.613422818791946,"bistable",794.39,0.75,6.14,6224.07,0.02
"12855",305.341275167785,0.613422818791946,"bistable",793.73,0.75,6.13,6189.11,0.02
"12856",305.403691275168,0.613422818791946,"bistable",792.98,0.75,6.12,6153.62,0.02
"12857",305.46610738255,0.613422818791946,"bistable",792.09,0.75,6.12,6117.4,0.02
"12858",305.528523489933,0.613422818791946,"bistable",791.04,0.75,6.11,6080.23,0.02
"12859",305.590939597315,0.613422818791946,"bistable",789.78,0.74,6.1,6041.77,0.02
"12860",305.653355704698,0.613422818791946,"bistable",788.23,0.74,6.09,6001.53,0.03
"12861",305.715771812081,0.613422818791946,"bistable",786.29,0.74,6.07,5958.78,0.03
"12862",305.778187919463,0.613422818791946,"bistable",783.79,0.74,6.05,5912.37,0.03
"12863",305.840604026846,0.613422818791946,"bistable",780.44,0.74,6.03,5860.36,0.04
"12864",305.903020134228,0.613422818791946,"bistable",775.72,0.74,5.99,5799.21,0.05
